Hamiltonian_Index,Number_of_Sites,Dimensions,Delta,J,Bx,By,Bz,Ground_State_Density,Hamiltonian_Density,Gap,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,T,N_Shots,Seed
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,1,0.000244140625,0.00038978204899495173,924.0,0.2255859375,True,,,2037402720
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,2,0.00048828125,0.00040983504862396726,924.0,0.2255859375,True,,,2037402720
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,3,0.000732421875,0.0004038506098580291,924.0,0.2255859375,True,,,2037402720
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,4,0.0009765625,0.0006946781413019122,924.0,0.2255859375,True,,,2037402720
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,5,0.001220703125,0.0009160683410627822,924.0,0.2255859375,True,,,2037402720
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,6,0.00146484375,0.0013397835144959528,924.0,0.2255859375,True,,,2037402720
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,8,0.001953125,0.0018419708764225882,924.0,0.2255859375,True,,,2037402720
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,11,0.002685546875,0.0019764626373809414,924.0,0.2255859375,True,,,2037402720
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,14,0.00341796875,0.002129164216366945,924.0,0.2255859375,True,,,2037402720
6,12,1,0.5,-0.958446,0.0,0.0,-0.004125,0.21875,0.0029296875,0.1969773352196924,0.00038978204899495173,2949,BARK,18,0.00439453125,0.0014624072066997883,924.0,0.2255859375,True,,,2037402720
