Hamiltonian_Index,Number_of_Sites,Dimensions,Delta,J,Bx,By,Bz,Ground_State_Density,Hamiltonian_Density,Gap,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,T,N_Shots,Seed
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,1,0.000244140625,1.2497275690998082e-09,924.0,0.2255859375,True,,,1296103362
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,2,0.00048828125,4.997286136153178e-05,924.0,0.2255859375,True,,,1296103362
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,3,0.000732421875,0.4998159845197054,924.0,0.2255859375,True,,,1296103362
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,4,0.0009765625,0.4998659561294747,924.0,0.2255859375,True,,,1296103362
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,5,0.001220703125,0.4998659611287317,924.0,0.2255859375,True,,,1296103362
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,6,0.00146484375,0.499865961129962,924.0,0.2255859375,True,,,1296103362
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,8,0.001953125,0.499878467919929,924.0,0.2255859375,True,,,1296103362
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,11,0.002685546875,0.499890963948412,924.0,0.2255859375,True,,,1296103362
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,14,0.00341796875,0.4998909652080083,924.0,0.2255859375,True,,,1296103362
2,12,1,100.0,0.0689,0.0,0.0,0.546175,0.005859375,0.0029296875,8.812293117443915e-10,1.2497275690998082e-09,1702,BARK,18,0.00439453125,0.49989096520998105,924.0,0.2255859375,True,,,1296103362
