Hamiltonian_Index,Number_of_Sites,Dimensions,Delta,J,Bx,By,Bz,Ground_State_Density,Hamiltonian_Density,Gap,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,T,N_Shots,Seed
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,1,0.015625,0.033211492738677725,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,2,0.03125,0.07094690290473538,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,3,0.046875,0.0944810775597258,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,4,0.0625,0.07594805722209852,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,5,0.078125,0.09985476956945503,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,6,0.09375,0.16393033627197287,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,7,0.109375,0.23917045210842047,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,8,0.125,0.2796644374989716,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,9,0.140625,0.3681158823219373,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,10,0.15625,0.43195652216119707,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,11,0.171875,0.47498099836661684,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,12,0.1875,0.5660720673728105,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,14,0.21875,0.7784573671519641,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,16,0.25,0.8723875286263645,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,18,0.28125,0.9433405742755667,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,20,0.3125,1.0000000000000004,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,22,0.34375,1.0000000000000004,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,25,0.390625,1.0000000000000004,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,28,0.4375,1.0000000000000004,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,BARK,32,0.5,1.0000000000000004,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,1,0.015625,0.033211492738677725,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,2,0.03125,0.09286401232205944,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,3,0.046875,0.15682393176857737,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,4,0.0625,0.21809985448290892,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,5,0.078125,0.22077257308102446,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,6,0.09375,0.22156677847155237,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,7,0.109375,0.16887797529900336,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,8,0.125,0.16758968655518364,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,9,0.140625,0.2918886819799639,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,10,0.15625,0.40485250122345035,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,11,0.171875,0.4248707962401386,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,12,0.1875,0.4978727535830143,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,14,0.21875,0.6856238331074583,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,16,0.25,0.8723875286263661,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,18,0.28125,0.9614161810433757,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,20,0.3125,1.0,20.0,0.3125,True,,,1147533869
0,6,1,0.5,-0.81358,0.0,0.0,0.120636,0.3125,0.09375,0.08877797943420251,0.033211492738677725,28,Simplified BARK,22,0.34375,1.0,20.0,0.3125,True,,,1147533869
