Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
4,6,1,0.8,1.0,0.109375,0.017591986051600856,56.0,59.0,878181491
4,6,1,0.85,1.0,0.109375,0.017591986051600856,59.0,59.0,878181491
4,6,1,0.9,1.0,0.109375,0.017591986051600856,61.0,62.0,878181491
4,6,1,0.95,1.0,0.109375,0.017591986051600856,63.0,63.0,878181491
4,6,1,0.99,1.0,0.109375,0.017591986051600856,64.0,64.0,878181491
4,6,1,0.8,1.0,0.109375,0.017591986051601,56.0,60.0,878181491
4,6,1,0.85,1.0,0.109375,0.017591986051601,59.0,59.0,878181491
4,6,1,0.9,1.0,0.109375,0.017591986051601,61.0,60.0,878181491
4,6,1,0.95,1.0,0.109375,0.017591986051601,63.0,inf,878181491
4,6,1,0.99,1.0,0.109375,0.017591986051601,64.0,64.0,878181491
4,6,1,0.8,1.0,0.109375,0.017591986051601033,56.0,55.0,878181491
4,6,1,0.85,1.0,0.109375,0.017591986051601033,59.0,inf,878181491
4,6,1,0.9,1.0,0.109375,0.017591986051601033,61.0,64.0,878181491
4,6,1,0.95,1.0,0.109375,0.017591986051601033,63.0,inf,878181491
4,6,1,0.99,1.0,0.109375,0.017591986051601033,64.0,64.0,878181491
4,6,1,0.8,1.0,0.109375,0.017591986051601127,56.0,56.0,878181491
4,6,1,0.85,1.0,0.109375,0.017591986051601127,59.0,59.0,878181491
4,6,1,0.9,1.0,0.109375,0.017591986051601127,61.0,inf,878181491
4,6,1,0.95,1.0,0.109375,0.017591986051601127,63.0,63.0,878181491
4,6,1,0.99,1.0,0.109375,0.017591986051601127,64.0,inf,878181491
4,6,1,0.8,1.0,0.109375,0.01759198605160114,56.0,58.0,878181491
4,6,1,0.85,1.0,0.109375,0.01759198605160114,59.0,58.0,878181491
4,6,1,0.9,1.0,0.109375,0.01759198605160114,61.0,inf,878181491
4,6,1,0.95,1.0,0.109375,0.01759198605160114,63.0,inf,878181491
4,6,1,0.99,1.0,0.109375,0.01759198605160114,64.0,inf,878181491
4,6,1,0.8,1.0,0.109375,0.013809510905307316,56.0,60.0,878181491
4,6,1,0.85,1.0,0.109375,0.013809510905307316,59.0,60.0,878181491
4,6,1,0.9,1.0,0.109375,0.013809510905307316,61.0,63.0,878181491
4,6,1,0.95,1.0,0.109375,0.013809510905307316,63.0,63.0,878181491
4,6,1,0.99,1.0,0.109375,0.013809510905307316,64.0,64.0,878181491
4,6,1,0.8,1.0,0.109375,0.01380951090530732,56.0,59.0,878181491
4,6,1,0.85,1.0,0.109375,0.01380951090530732,59.0,60.0,878181491
4,6,1,0.9,1.0,0.109375,0.01380951090530732,61.0,61.0,878181491
4,6,1,0.95,1.0,0.109375,0.01380951090530732,63.0,inf,878181491
4,6,1,0.99,1.0,0.109375,0.01380951090530732,64.0,inf,878181491
4,6,1,0.8,1.0,0.109375,0.0138095109053074,56.0,inf,878181491
4,6,1,0.85,1.0,0.109375,0.0138095109053074,59.0,inf,878181491
4,6,1,0.9,1.0,0.109375,0.0138095109053074,61.0,inf,878181491
4,6,1,0.95,1.0,0.109375,0.0138095109053074,63.0,63.0,878181491
4,6,1,0.99,1.0,0.109375,0.0138095109053074,64.0,64.0,878181491
4,6,1,0.8,1.0,0.109375,0.013809510905307423,56.0,60.0,878181491
4,6,1,0.85,1.0,0.109375,0.013809510905307423,59.0,59.0,878181491
4,6,1,0.9,1.0,0.109375,0.013809510905307423,61.0,61.0,878181491
4,6,1,0.95,1.0,0.109375,0.013809510905307423,63.0,inf,878181491
4,6,1,0.99,1.0,0.109375,0.013809510905307423,64.0,inf,878181491
4,6,1,0.8,1.0,0.109375,0.013809510905307642,56.0,58.0,878181491
4,6,1,0.85,1.0,0.109375,0.013809510905307642,59.0,60.0,878181491
4,6,1,0.9,1.0,0.109375,0.013809510905307642,61.0,62.0,878181491
4,6,1,0.95,1.0,0.109375,0.013809510905307642,63.0,63.0,878181491
4,6,1,0.99,1.0,0.109375,0.013809510905307642,64.0,inf,878181491
4,6,2,0.8,1.0,0.109375,0.017119120420349486,61.0,61.0,1118145065
4,6,2,0.85,1.0,0.109375,0.017119120420349486,62.0,inf,1118145065
4,6,2,0.9,1.0,0.109375,0.017119120420349486,63.0,inf,1118145065
4,6,2,0.95,1.0,0.109375,0.017119120420349486,64.0,64.0,1118145065
4,6,2,0.99,1.0,0.109375,0.017119120420349486,64.0,64.0,1118145065
4,6,2,0.8,1.0,0.109375,0.01734337315625544,61.0,63.0,1118145065
4,6,2,0.85,1.0,0.109375,0.01734337315625544,62.0,63.0,1118145065
4,6,2,0.9,1.0,0.109375,0.01734337315625544,63.0,62.0,1118145065
4,6,2,0.95,1.0,0.109375,0.01734337315625544,64.0,inf,1118145065
4,6,2,0.99,1.0,0.109375,0.01734337315625544,64.0,inf,1118145065
4,6,2,0.8,1.0,0.109375,0.017343373156257325,61.0,58.0,1118145065
4,6,2,0.85,1.0,0.109375,0.017343373156257325,62.0,62.0,1118145065
4,6,2,0.9,1.0,0.109375,0.017343373156257325,63.0,62.0,1118145065
4,6,2,0.95,1.0,0.109375,0.017343373156257325,64.0,64.0,1118145065
4,6,2,0.99,1.0,0.109375,0.017343373156257325,64.0,64.0,1118145065
4,6,2,0.8,1.0,0.109375,0.019492508593527934,61.0,63.0,1118145065
4,6,2,0.85,1.0,0.109375,0.019492508593527934,62.0,63.0,1118145065
4,6,2,0.9,1.0,0.109375,0.019492508593527934,63.0,63.0,1118145065
4,6,2,0.95,1.0,0.109375,0.019492508593527934,64.0,inf,1118145065
4,6,2,0.99,1.0,0.109375,0.019492508593527934,64.0,inf,1118145065
4,6,2,0.8,1.0,0.109375,0.01949250859353,61.0,61.0,1118145065
4,6,2,0.85,1.0,0.109375,0.01949250859353,62.0,inf,1118145065
4,6,2,0.9,1.0,0.109375,0.01949250859353,63.0,inf,1118145065
4,6,2,0.95,1.0,0.109375,0.01949250859353,64.0,64.0,1118145065
4,6,2,0.99,1.0,0.109375,0.01949250859353,64.0,64.0,1118145065
4,6,2,0.8,1.0,0.109375,0.012595281132519093,61.0,inf,1118145065
4,6,2,0.85,1.0,0.109375,0.012595281132519093,62.0,inf,1118145065
4,6,2,0.9,1.0,0.109375,0.012595281132519093,63.0,inf,1118145065
4,6,2,0.95,1.0,0.109375,0.012595281132519093,64.0,64.0,1118145065
4,6,2,0.99,1.0,0.109375,0.012595281132519093,64.0,64.0,1118145065
4,6,2,0.8,1.0,0.109375,0.01259528113252042,61.0,61.0,1118145065
4,6,2,0.85,1.0,0.109375,0.01259528113252042,62.0,inf,1118145065
4,6,2,0.9,1.0,0.109375,0.01259528113252042,63.0,inf,1118145065
4,6,2,0.95,1.0,0.109375,0.01259528113252042,64.0,inf,1118145065
4,6,2,0.99,1.0,0.109375,0.01259528113252042,64.0,inf,1118145065
4,6,2,0.8,1.0,0.109375,0.014033265202498785,61.0,inf,1118145065
4,6,2,0.85,1.0,0.109375,0.014033265202498785,62.0,60.0,1118145065
4,6,2,0.9,1.0,0.109375,0.014033265202498785,63.0,63.0,1118145065
4,6,2,0.95,1.0,0.109375,0.014033265202498785,64.0,inf,1118145065
4,6,2,0.99,1.0,0.109375,0.014033265202498785,64.0,inf,1118145065
4,6,2,0.8,1.0,0.109375,0.014033265202500308,61.0,inf,1118145065
4,6,2,0.85,1.0,0.109375,0.014033265202500308,62.0,64.0,1118145065
