Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
3,10,1,0.8,1.0,0.0107421875,0.0011067807393125117,858.0,885.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.0011067807393125117,895.0,912.0,3351772455
3,10,1,0.9,1.0,0.0107421875,0.0011067807393125117,948.0,inf,3351772455
3,10,1,0.95,1.0,0.0107421875,0.0011067807393125117,987.0,inf,3351772455
3,10,1,0.99,1.0,0.0107421875,0.0011067807393125117,1017.0,inf,3351772455
3,10,1,0.8,1.0,0.0107421875,0.001106780739312513,858.0,877.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.001106780739312513,895.0,935.0,3351772455
3,10,1,0.9,1.0,0.0107421875,0.001106780739312513,948.0,957.0,3351772455
3,10,1,0.95,1.0,0.0107421875,0.001106780739312513,987.0,inf,3351772455
3,10,1,0.99,1.0,0.0107421875,0.001106780739312513,1017.0,inf,3351772455
3,10,1,0.8,1.0,0.0107421875,0.001106780739312513,858.0,875.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.001106780739312513,895.0,915.0,3351772455
3,10,1,0.9,1.0,0.0107421875,0.001106780739312513,948.0,inf,3351772455
3,10,1,0.95,1.0,0.0107421875,0.001106780739312513,987.0,inf,3351772455
3,10,1,0.99,1.0,0.0107421875,0.001106780739312513,1017.0,inf,3351772455
3,10,1,0.8,1.0,0.0107421875,0.0011067807393125176,858.0,874.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.0011067807393125176,895.0,918.0,3351772455
3,10,1,0.9,1.0,0.0107421875,0.0011067807393125176,948.0,957.0,3351772455
3,10,1,0.95,1.0,0.0107421875,0.0011067807393125176,987.0,inf,3351772455
3,10,1,0.99,1.0,0.0107421875,0.0011067807393125176,1017.0,inf,3351772455
3,10,1,0.8,1.0,0.0107421875,0.0011067807393125213,858.0,871.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.0011067807393125213,895.0,inf,3351772455
3,10,1,0.9,1.0,0.0107421875,0.0011067807393125213,948.0,inf,3351772455
3,10,1,0.95,1.0,0.0107421875,0.0011067807393125213,987.0,inf,3351772455
3,10,1,0.99,1.0,0.0107421875,0.0011067807393125213,1017.0,inf,3351772455
3,10,1,0.8,1.0,0.0107421875,0.0008582133036491573,859.0,888.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.0008582133036491573,896.0,920.0,3351772455
3,10,1,0.9,1.0,0.0107421875,0.0008582133036491573,947.0,949.0,3351772455
3,10,1,0.95,1.0,0.0107421875,0.0008582133036491573,988.0,989.0,3351772455
3,10,1,0.99,1.0,0.0107421875,0.0008582133036491573,1017.0,inf,3351772455
3,10,1,0.8,1.0,0.0107421875,0.0008582133036491577,859.0,887.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.0008582133036491577,896.0,925.0,3351772455
3,10,1,0.9,1.0,0.0107421875,0.0008582133036491577,947.0,957.0,3351772455
3,10,1,0.95,1.0,0.0107421875,0.0008582133036491577,988.0,987.0,3351772455
3,10,1,0.99,1.0,0.0107421875,0.0008582133036491577,1017.0,inf,3351772455
3,10,1,0.8,1.0,0.0107421875,0.0008582133036491577,859.0,870.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.0008582133036491577,896.0,916.0,3351772455
3,10,1,0.9,1.0,0.0107421875,0.0008582133036491577,947.0,950.0,3351772455
3,10,1,0.95,1.0,0.0107421875,0.0008582133036491577,988.0,inf,3351772455
3,10,1,0.99,1.0,0.0107421875,0.0008582133036491577,1017.0,inf,3351772455
3,10,1,0.8,1.0,0.0107421875,0.0008582133036491579,859.0,891.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.0008582133036491579,896.0,913.0,3351772455
3,10,1,0.9,1.0,0.0107421875,0.0008582133036491579,947.0,inf,3351772455
3,10,1,0.95,1.0,0.0107421875,0.0008582133036491579,988.0,inf,3351772455
3,10,1,0.99,1.0,0.0107421875,0.0008582133036491579,1017.0,inf,3351772455
3,10,1,0.8,1.0,0.0107421875,0.0008582133036491581,859.0,885.0,3351772455
3,10,1,0.85,1.0,0.0107421875,0.0008582133036491581,896.0,921.0,3351772455
