Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
18,10,1,0.8,1.0,0.0107421875,0.0013342731763572161,864.0,925.0,1620661139
18,10,1,0.85,1.0,0.0107421875,0.0013342731763572161,896.0,inf,1620661139
18,10,1,0.9,1.0,0.0107421875,0.0013342731763572161,957.0,inf,1620661139
18,10,1,0.95,1.0,0.0107421875,0.0013342731763572161,1000.0,inf,1620661139
18,10,1,0.99,1.0,0.0107421875,0.0013342731763572161,1020.0,inf,1620661139
18,10,1,0.8,1.0,0.0107421875,0.0013342731763572298,864.0,923.0,1620661139
18,10,1,0.85,1.0,0.0107421875,0.0013342731763572298,896.0,inf,1620661139
18,10,1,0.9,1.0,0.0107421875,0.0013342731763572298,957.0,inf,1620661139
18,10,1,0.95,1.0,0.0107421875,0.0013342731763572298,1000.0,inf,1620661139
18,10,1,0.99,1.0,0.0107421875,0.0013342731763572298,1020.0,inf,1620661139
18,10,1,0.8,1.0,0.0107421875,0.0013342731763572313,864.0,910.0,1620661139
18,10,1,0.85,1.0,0.0107421875,0.0013342731763572313,896.0,930.0,1620661139
18,10,1,0.9,1.0,0.0107421875,0.0013342731763572313,957.0,inf,1620661139
18,10,1,0.95,1.0,0.0107421875,0.0013342731763572313,1000.0,inf,1620661139
18,10,1,0.99,1.0,0.0107421875,0.0013342731763572313,1020.0,inf,1620661139
18,10,1,0.8,1.0,0.0107421875,0.0013342731763572324,864.0,927.0,1620661139
18,10,1,0.85,1.0,0.0107421875,0.0013342731763572324,896.0,inf,1620661139
18,10,1,0.9,1.0,0.0107421875,0.0013342731763572324,957.0,inf,1620661139
18,10,1,0.95,1.0,0.0107421875,0.0013342731763572324,1000.0,inf,1620661139
18,10,1,0.99,1.0,0.0107421875,0.0013342731763572324,1020.0,inf,1620661139
18,10,1,0.8,1.0,0.0107421875,0.0013342731763572335,864.0,907.0,1620661139
18,10,1,0.85,1.0,0.0107421875,0.0013342731763572335,896.0,inf,1620661139
18,10,1,0.9,1.0,0.0107421875,0.0013342731763572335,957.0,969.0,1620661139
18,10,1,0.95,1.0,0.0107421875,0.0013342731763572335,1000.0,inf,1620661139
18,10,1,0.99,1.0,0.0107421875,0.0013342731763572335,1020.0,inf,1620661139
18,10,1,0.8,1.0,0.0107421875,0.0006953780576876759,864.0,933.0,1620661139
18,10,1,0.85,1.0,0.0107421875,0.0006953780576876759,896.0,inf,1620661139
18,10,1,0.9,1.0,0.0107421875,0.0006953780576876759,957.0,967.0,1620661139
