Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
5,6,1,0.8,1.0,0.109375,0.01635410584020073,55.0,57.0,1118658771
5,6,1,0.85,1.0,0.109375,0.01635410584020073,57.0,59.0,1118658771
5,6,1,0.9,1.0,0.109375,0.01635410584020073,60.0,61.0,1118658771
5,6,1,0.95,1.0,0.109375,0.01635410584020073,62.0,inf,1118658771
5,6,1,0.99,1.0,0.109375,0.01635410584020073,64.0,inf,1118658771
5,6,1,0.8,1.0,0.109375,0.016354105840200757,55.0,inf,1118658771
5,6,1,0.85,1.0,0.109375,0.016354105840200757,57.0,61.0,1118658771
5,6,1,0.9,1.0,0.109375,0.016354105840200757,60.0,61.0,1118658771
5,6,1,0.95,1.0,0.109375,0.016354105840200757,62.0,62.0,1118658771
5,6,1,0.99,1.0,0.109375,0.016354105840200757,64.0,inf,1118658771
5,6,1,0.8,1.0,0.109375,0.0163541058402008,55.0,56.0,1118658771
5,6,1,0.85,1.0,0.109375,0.0163541058402008,57.0,58.0,1118658771
5,6,1,0.9,1.0,0.109375,0.0163541058402008,60.0,60.0,1118658771
5,6,1,0.95,1.0,0.109375,0.0163541058402008,62.0,inf,1118658771
5,6,1,0.99,1.0,0.109375,0.0163541058402008,64.0,inf,1118658771
5,6,1,0.8,1.0,0.109375,0.016354105840200805,55.0,55.0,1118658771
5,6,1,0.85,1.0,0.109375,0.016354105840200805,57.0,inf,1118658771
5,6,1,0.9,1.0,0.109375,0.016354105840200805,60.0,61.0,1118658771
5,6,1,0.95,1.0,0.109375,0.016354105840200805,62.0,63.0,1118658771
5,6,1,0.99,1.0,0.109375,0.016354105840200805,64.0,inf,1118658771
5,6,1,0.8,1.0,0.109375,0.016354105840200812,55.0,59.0,1118658771
5,6,1,0.85,1.0,0.109375,0.016354105840200812,57.0,62.0,1118658771
5,6,1,0.9,1.0,0.109375,0.016354105840200812,60.0,inf,1118658771
5,6,1,0.95,1.0,0.109375,0.016354105840200812,62.0,62.0,1118658771
5,6,1,0.99,1.0,0.109375,0.016354105840200812,64.0,inf,1118658771
5,6,1,0.8,1.0,0.109375,0.014908048459231611,55.0,58.0,1118658771
5,6,1,0.85,1.0,0.109375,0.014908048459231611,57.0,inf,1118658771
5,6,1,0.9,1.0,0.109375,0.014908048459231611,60.0,62.0,1118658771
5,6,1,0.95,1.0,0.109375,0.014908048459231611,62.0,inf,1118658771
5,6,1,0.99,1.0,0.109375,0.014908048459231611,64.0,64.0,1118658771
5,6,1,0.8,1.0,0.109375,0.014908048459231622,55.0,55.0,1118658771
5,6,1,0.85,1.0,0.109375,0.014908048459231622,57.0,inf,1118658771
5,6,1,0.9,1.0,0.109375,0.014908048459231622,60.0,inf,1118658771
5,6,1,0.95,1.0,0.109375,0.014908048459231622,62.0,inf,1118658771
5,6,1,0.99,1.0,0.109375,0.014908048459231622,64.0,inf,1118658771
5,6,1,0.8,1.0,0.109375,0.014908048459231646,55.0,55.0,1118658771
5,6,1,0.85,1.0,0.109375,0.014908048459231646,57.0,60.0,1118658771
5,6,1,0.9,1.0,0.109375,0.014908048459231646,60.0,60.0,1118658771
5,6,1,0.95,1.0,0.109375,0.014908048459231646,62.0,inf,1118658771
5,6,1,0.99,1.0,0.109375,0.014908048459231646,64.0,inf,1118658771
5,6,1,0.8,1.0,0.109375,0.014908048459231662,55.0,56.0,1118658771
5,6,1,0.85,1.0,0.109375,0.014908048459231662,57.0,inf,1118658771
5,6,1,0.9,1.0,0.109375,0.014908048459231662,60.0,inf,1118658771
5,6,1,0.95,1.0,0.109375,0.014908048459231662,62.0,62.0,1118658771
5,6,1,0.99,1.0,0.109375,0.014908048459231662,64.0,inf,1118658771
5,6,1,0.8,1.0,0.109375,0.014908048459231682,55.0,55.0,1118658771
5,6,1,0.85,1.0,0.109375,0.014908048459231682,57.0,inf,1118658771
5,6,1,0.9,1.0,0.109375,0.014908048459231682,60.0,61.0,1118658771
5,6,1,0.95,1.0,0.109375,0.014908048459231682,62.0,inf,1118658771
5,6,1,0.99,1.0,0.109375,0.014908048459231682,64.0,inf,1118658771
5,6,2,0.8,1.0,0.109375,0.01668536869736046,62.0,63.0,3503568611
5,6,2,0.85,1.0,0.109375,0.01668536869736046,63.0,63.0,3503568611
5,6,2,0.9,1.0,0.109375,0.01668536869736046,64.0,inf,3503568611
5,6,2,0.95,1.0,0.109375,0.01668536869736046,64.0,64.0,3503568611
5,6,2,0.99,1.0,0.109375,0.01668536869736046,64.0,inf,3503568611
5,6,2,0.8,1.0,0.109375,0.01744144680950874,62.0,61.0,3503568611
5,6,2,0.85,1.0,0.109375,0.01744144680950874,63.0,64.0,3503568611
5,6,2,0.9,1.0,0.109375,0.01744144680950874,64.0,inf,3503568611
5,6,2,0.95,1.0,0.109375,0.01744144680950874,64.0,inf,3503568611
5,6,2,0.99,1.0,0.109375,0.01744144680950874,64.0,64.0,3503568611
5,6,2,0.8,1.0,0.109375,0.017441446809508786,62.0,59.0,3503568611
5,6,2,0.85,1.0,0.109375,0.017441446809508786,63.0,59.0,3503568611
5,6,2,0.9,1.0,0.109375,0.017441446809508786,64.0,60.0,3503568611
5,6,2,0.95,1.0,0.109375,0.017441446809508786,64.0,62.0,3503568611
5,6,2,0.99,1.0,0.109375,0.017441446809508786,64.0,inf,3503568611
5,6,2,0.8,1.0,0.109375,0.01744144680950982,62.0,64.0,3503568611
5,6,2,0.85,1.0,0.109375,0.01744144680950982,63.0,inf,3503568611
5,6,2,0.9,1.0,0.109375,0.01744144680950982,64.0,inf,3503568611
5,6,2,0.95,1.0,0.109375,0.01744144680950982,64.0,inf,3503568611
5,6,2,0.99,1.0,0.109375,0.01744144680950982,64.0,64.0,3503568611
5,6,2,0.8,1.0,0.109375,0.01744144680950984,62.0,57.0,3503568611
5,6,2,0.85,1.0,0.109375,0.01744144680950984,63.0,inf,3503568611
5,6,2,0.9,1.0,0.109375,0.01744144680950984,64.0,inf,3503568611
5,6,2,0.95,1.0,0.109375,0.01744144680950984,64.0,inf,3503568611
5,6,2,0.99,1.0,0.109375,0.01744144680950984,64.0,64.0,3503568611
5,6,2,0.8,1.0,0.109375,0.013989303079435047,63.0,59.0,3503568611
5,6,2,0.85,1.0,0.109375,0.013989303079435047,63.0,inf,3503568611
