Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
9,10,1,0.8,1.0,0.0107421875,0.0010398835922728394,868.0,inf,2437983339
9,10,1,0.85,1.0,0.0107421875,0.0010398835922728394,903.0,inf,2437983339
9,10,1,0.9,1.0,0.0107421875,0.0010398835922728394,953.0,961.0,2437983339
9,10,1,0.95,1.0,0.0107421875,0.0010398835922728394,991.0,998.0,2437983339
9,10,1,0.99,1.0,0.0107421875,0.0010398835922728394,1018.0,inf,2437983339
9,10,1,0.8,1.0,0.0107421875,0.0010398835922728394,868.0,904.0,2437983339
9,10,1,0.85,1.0,0.0107421875,0.0010398835922728394,903.0,937.0,2437983339
9,10,1,0.9,1.0,0.0107421875,0.0010398835922728394,953.0,953.0,2437983339
9,10,1,0.95,1.0,0.0107421875,0.0010398835922728394,991.0,inf,2437983339
9,10,1,0.99,1.0,0.0107421875,0.0010398835922728394,1018.0,inf,2437983339
9,10,1,0.8,1.0,0.0107421875,0.0010398835922728394,868.0,899.0,2437983339
9,10,1,0.85,1.0,0.0107421875,0.0010398835922728394,903.0,936.0,2437983339
9,10,1,0.9,1.0,0.0107421875,0.0010398835922728394,953.0,978.0,2437983339
9,10,1,0.95,1.0,0.0107421875,0.0010398835922728394,991.0,inf,2437983339
9,10,1,0.99,1.0,0.0107421875,0.0010398835922728394,1018.0,inf,2437983339
9,10,1,0.8,1.0,0.0107421875,0.0010398835922728411,868.0,891.0,2437983339
9,10,1,0.85,1.0,0.0107421875,0.0010398835922728411,903.0,929.0,2437983339
9,10,1,0.9,1.0,0.0107421875,0.0010398835922728411,953.0,969.0,2437983339
9,10,1,0.95,1.0,0.0107421875,0.0010398835922728411,991.0,inf,2437983339
9,10,1,0.99,1.0,0.0107421875,0.0010398835922728411,1018.0,inf,2437983339
9,10,1,0.8,1.0,0.0107421875,0.0010398835922728416,868.0,888.0,2437983339
9,10,1,0.85,1.0,0.0107421875,0.0010398835922728416,903.0,923.0,2437983339
9,10,1,0.9,1.0,0.0107421875,0.0010398835922728416,953.0,959.0,2437983339
