Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
15,6,1,0.8,1.0,0.109375,0.0186155472740848,60.0,57.0,2180944786
15,6,1,0.85,1.0,0.109375,0.0186155472740848,62.0,60.0,2180944786
15,6,1,0.9,1.0,0.109375,0.0186155472740848,63.0,63.0,2180944786
15,6,1,0.95,1.0,0.109375,0.0186155472740848,64.0,64.0,2180944786
15,6,1,0.99,1.0,0.109375,0.0186155472740848,64.0,64.0,2180944786
15,6,1,0.8,1.0,0.109375,0.018615547274086427,60.0,60.0,2180944786
15,6,1,0.85,1.0,0.109375,0.018615547274086427,62.0,61.0,2180944786
15,6,1,0.9,1.0,0.109375,0.018615547274086427,63.0,63.0,2180944786
15,6,1,0.95,1.0,0.109375,0.018615547274086427,64.0,64.0,2180944786
15,6,1,0.99,1.0,0.109375,0.018615547274086427,64.0,64.0,2180944786
15,6,1,0.8,1.0,0.109375,0.018615547274086434,60.0,inf,2180944786
15,6,1,0.85,1.0,0.109375,0.018615547274086434,62.0,inf,2180944786
15,6,1,0.9,1.0,0.109375,0.018615547274086434,63.0,inf,2180944786
15,6,1,0.95,1.0,0.109375,0.018615547274086434,64.0,64.0,2180944786
15,6,1,0.99,1.0,0.109375,0.018615547274086434,64.0,64.0,2180944786
15,6,1,0.8,1.0,0.109375,0.018615547274086527,60.0,inf,2180944786
15,6,1,0.85,1.0,0.109375,0.018615547274086527,62.0,60.0,2180944786
15,6,1,0.9,1.0,0.109375,0.018615547274086527,63.0,inf,2180944786
15,6,1,0.95,1.0,0.109375,0.018615547274086527,64.0,64.0,2180944786
15,6,1,0.99,1.0,0.109375,0.018615547274086527,64.0,inf,2180944786
15,6,1,0.8,1.0,0.109375,0.018615547274086562,60.0,60.0,2180944786
15,6,1,0.85,1.0,0.109375,0.018615547274086562,62.0,64.0,2180944786
15,6,1,0.9,1.0,0.109375,0.018615547274086562,63.0,64.0,2180944786
15,6,1,0.95,1.0,0.109375,0.018615547274086562,64.0,inf,2180944786
15,6,1,0.99,1.0,0.109375,0.018615547274086562,64.0,inf,2180944786
15,6,1,0.8,1.0,0.109375,0.012968234047808487,60.0,inf,2180944786
15,6,1,0.85,1.0,0.109375,0.012968234047808487,62.0,inf,2180944786
15,6,1,0.9,1.0,0.109375,0.012968234047808487,63.0,62.0,2180944786
15,6,1,0.95,1.0,0.109375,0.012968234047808487,64.0,64.0,2180944786
15,6,1,0.99,1.0,0.109375,0.012968234047808487,64.0,64.0,2180944786
15,6,1,0.8,1.0,0.109375,0.012968234047808608,60.0,58.0,2180944786
15,6,1,0.85,1.0,0.109375,0.012968234047808608,62.0,63.0,2180944786
15,6,1,0.9,1.0,0.109375,0.012968234047808608,63.0,62.0,2180944786
15,6,1,0.95,1.0,0.109375,0.012968234047808608,64.0,inf,2180944786
15,6,1,0.99,1.0,0.109375,0.012968234047808608,64.0,inf,2180944786
15,6,1,0.8,1.0,0.109375,0.012968234047808693,60.0,inf,2180944786
15,6,1,0.85,1.0,0.109375,0.012968234047808693,62.0,59.0,2180944786
15,6,1,0.9,1.0,0.109375,0.012968234047808693,63.0,63.0,2180944786
15,6,1,0.95,1.0,0.109375,0.012968234047808693,64.0,inf,2180944786
15,6,1,0.99,1.0,0.109375,0.012968234047808693,64.0,64.0,2180944786
15,6,1,0.8,1.0,0.109375,0.012968234047808743,60.0,inf,2180944786
15,6,1,0.85,1.0,0.109375,0.012968234047808743,62.0,inf,2180944786
15,6,1,0.9,1.0,0.109375,0.012968234047808743,63.0,inf,2180944786
15,6,1,0.95,1.0,0.109375,0.012968234047808743,64.0,inf,2180944786
15,6,1,0.99,1.0,0.109375,0.012968234047808743,64.0,inf,2180944786
15,6,1,0.8,1.0,0.109375,0.012968234047809923,60.0,inf,2180944786
15,6,1,0.85,1.0,0.109375,0.012968234047809923,62.0,inf,2180944786
15,6,1,0.9,1.0,0.109375,0.012968234047809923,63.0,inf,2180944786
15,6,1,0.95,1.0,0.109375,0.012968234047809923,64.0,inf,2180944786
15,6,1,0.99,1.0,0.109375,0.012968234047809923,64.0,64.0,2180944786
15,6,2,0.8,1.0,0.109375,0.017566187502964722,60.0,59.0,1170383836
15,6,2,0.85,1.0,0.109375,0.017566187502964722,62.0,59.0,1170383836
15,6,2,0.9,1.0,0.109375,0.017566187502964722,63.0,inf,1170383836
15,6,2,0.95,1.0,0.109375,0.017566187502964722,64.0,62.0,1170383836
15,6,2,0.99,1.0,0.109375,0.017566187502964722,64.0,inf,1170383836
15,6,2,0.8,1.0,0.109375,0.01775951170812526,60.0,inf,1170383836
15,6,2,0.85,1.0,0.109375,0.01775951170812526,62.0,inf,1170383836
15,6,2,0.9,1.0,0.109375,0.01775951170812526,62.0,63.0,1170383836
15,6,2,0.95,1.0,0.109375,0.01775951170812526,64.0,64.0,1170383836
15,6,2,0.99,1.0,0.109375,0.01775951170812526,64.0,64.0,1170383836
15,6,2,0.8,1.0,0.109375,0.017759511708125682,60.0,56.0,1170383836
15,6,2,0.85,1.0,0.109375,0.017759511708125682,62.0,59.0,1170383836
15,6,2,0.9,1.0,0.109375,0.017759511708125682,62.0,60.0,1170383836
15,6,2,0.95,1.0,0.109375,0.017759511708125682,64.0,inf,1170383836
15,6,2,0.99,1.0,0.109375,0.017759511708125682,64.0,64.0,1170383836
15,6,2,0.8,1.0,0.109375,0.017928070893572616,60.0,56.0,1170383836
15,6,2,0.85,1.0,0.109375,0.017928070893572616,61.0,59.0,1170383836
