Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
4,10,1,0.8,1.0,0.0107421875,0.0011163568645590212,877.0,inf,2365744358
4,10,1,0.85,1.0,0.0107421875,0.0011163568645590212,918.0,933.0,2365744358
4,10,1,0.9,1.0,0.0107421875,0.0011163568645590212,957.0,952.0,2365744358
4,10,1,0.95,1.0,0.0107421875,0.0011163568645590212,992.0,986.0,2365744358
4,10,1,0.99,1.0,0.0107421875,0.0011163568645590212,1018.0,inf,2365744358
4,10,1,0.8,1.0,0.0107421875,0.0011163568645590216,877.0,876.0,2365744358
4,10,1,0.85,1.0,0.0107421875,0.0011163568645590216,918.0,919.0,2365744358
4,10,1,0.9,1.0,0.0107421875,0.0011163568645590216,957.0,948.0,2365744358
4,10,1,0.95,1.0,0.0107421875,0.0011163568645590216,992.0,inf,2365744358
4,10,1,0.99,1.0,0.0107421875,0.0011163568645590216,1018.0,inf,2365744358
4,10,1,0.8,1.0,0.0107421875,0.0011163568645590229,877.0,878.0,2365744358
4,10,1,0.85,1.0,0.0107421875,0.0011163568645590229,918.0,919.0,2365744358
4,10,1,0.9,1.0,0.0107421875,0.0011163568645590229,957.0,964.0,2365744358
4,10,1,0.95,1.0,0.0107421875,0.0011163568645590229,992.0,inf,2365744358
4,10,1,0.99,1.0,0.0107421875,0.0011163568645590229,1018.0,inf,2365744358
4,10,1,0.8,1.0,0.0107421875,0.0011163568645590229,877.0,883.0,2365744358
4,10,1,0.85,1.0,0.0107421875,0.0011163568645590229,918.0,907.0,2365744358
4,10,1,0.9,1.0,0.0107421875,0.0011163568645590229,957.0,959.0,2365744358
4,10,1,0.95,1.0,0.0107421875,0.0011163568645590229,992.0,inf,2365744358
4,10,1,0.99,1.0,0.0107421875,0.0011163568645590229,1018.0,inf,2365744358
4,10,1,0.8,1.0,0.0107421875,0.001116356864559024,877.0,901.0,2365744358
4,10,1,0.85,1.0,0.0107421875,0.001116356864559024,918.0,918.0,2365744358
4,10,1,0.9,1.0,0.0107421875,0.001116356864559024,957.0,inf,2365744358
4,10,1,0.95,1.0,0.0107421875,0.001116356864559024,992.0,inf,2365744358
4,10,1,0.99,1.0,0.0107421875,0.001116356864559024,1018.0,inf,2365744358
4,10,1,0.8,1.0,0.0107421875,0.000850333296097358,874.0,892.0,2365744358
4,10,1,0.85,1.0,0.0107421875,0.000850333296097358,910.0,inf,2365744358
4,10,1,0.9,1.0,0.0107421875,0.000850333296097358,954.0,958.0,2365744358
4,10,1,0.95,1.0,0.0107421875,0.000850333296097358,991.0,inf,2365744358
4,10,1,0.99,1.0,0.0107421875,0.000850333296097358,1018.0,inf,2365744358
4,10,1,0.8,1.0,0.0107421875,0.0008503332960973608,874.0,889.0,2365744358
4,10,1,0.85,1.0,0.0107421875,0.0008503332960973608,910.0,917.0,2365744358
4,10,1,0.9,1.0,0.0107421875,0.0008503332960973608,954.0,950.0,2365744358
4,10,1,0.95,1.0,0.0107421875,0.0008503332960973608,991.0,inf,2365744358
4,10,1,0.99,1.0,0.0107421875,0.0008503332960973608,1018.0,inf,2365744358
4,10,1,0.8,1.0,0.0107421875,0.0008503332960973617,874.0,868.0,2365744358
4,10,1,0.85,1.0,0.0107421875,0.0008503332960973617,910.0,910.0,2365744358
4,10,1,0.9,1.0,0.0107421875,0.0008503332960973617,954.0,948.0,2365744358
4,10,1,0.95,1.0,0.0107421875,0.0008503332960973617,991.0,inf,2365744358
4,10,1,0.99,1.0,0.0107421875,0.0008503332960973617,1018.0,inf,2365744358
4,10,1,0.8,1.0,0.0107421875,0.0008503332960973643,874.0,882.0,2365744358
4,10,1,0.85,1.0,0.0107421875,0.0008503332960973643,910.0,923.0,2365744358
4,10,1,0.9,1.0,0.0107421875,0.0008503332960973643,954.0,957.0,2365744358
4,10,1,0.95,1.0,0.0107421875,0.0008503332960973643,991.0,inf,2365744358
4,10,1,0.99,1.0,0.0107421875,0.0008503332960973643,1018.0,inf,2365744358
4,10,1,0.8,1.0,0.0107421875,0.0008503332960973655,874.0,891.0,2365744358
4,10,1,0.85,1.0,0.0107421875,0.0008503332960973655,910.0,929.0,2365744358
4,10,1,0.9,1.0,0.0107421875,0.0008503332960973655,954.0,959.0,2365744358
4,10,1,0.95,1.0,0.0107421875,0.0008503332960973655,991.0,inf,2365744358
4,10,1,0.99,1.0,0.0107421875,0.0008503332960973655,1018.0,inf,2365744358
4,10,2,0.8,1.0,0.0107421875,0.0011396396665211003,872.0,inf,2257549002
4,10,2,0.85,1.0,0.0107421875,0.0011396396665211003,916.0,inf,2257549002
4,10,2,0.9,1.0,0.0107421875,0.0011396396665211003,956.0,inf,2257549002
4,10,2,0.95,1.0,0.0107421875,0.0011396396665211003,991.0,inf,2257549002
4,10,2,0.99,1.0,0.0107421875,0.0011396396665211003,1018.0,inf,2257549002
4,10,2,0.8,1.0,0.0107421875,0.0011571584049720083,872.0,inf,2257549002
4,10,2,0.85,1.0,0.0107421875,0.0011571584049720083,916.0,inf,2257549002
