Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
0,10,1,0.8,1.0,0.0107421875,0.0010899436271652192,943.0,inf,2033597855
0,10,1,0.85,1.0,0.0107421875,0.0010899436271652192,974.0,937.0,2033597855
0,10,1,0.9,1.0,0.0107421875,0.0010899436271652192,996.0,976.0,2033597855
0,10,1,0.95,1.0,0.0107421875,0.0010899436271652192,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.0010899436271652192,1021.0,inf,2033597855
0,10,1,0.8,1.0,0.0107421875,0.0010899436271652205,943.0,879.0,2033597855
0,10,1,0.85,1.0,0.0107421875,0.0010899436271652205,974.0,inf,2033597855
0,10,1,0.9,1.0,0.0107421875,0.0010899436271652205,996.0,989.0,2033597855
0,10,1,0.95,1.0,0.0107421875,0.0010899436271652205,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.0010899436271652205,1021.0,inf,2033597855
0,10,1,0.8,1.0,0.0107421875,0.001089943627165221,943.0,892.0,2033597855
0,10,1,0.85,1.0,0.0107421875,0.001089943627165221,974.0,924.0,2033597855
0,10,1,0.9,1.0,0.0107421875,0.001089943627165221,996.0,982.0,2033597855
0,10,1,0.95,1.0,0.0107421875,0.001089943627165221,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.001089943627165221,1021.0,inf,2033597855
0,10,1,0.8,1.0,0.0107421875,0.001089943627165221,943.0,909.0,2033597855
0,10,1,0.85,1.0,0.0107421875,0.001089943627165221,974.0,950.0,2033597855
0,10,1,0.9,1.0,0.0107421875,0.001089943627165221,996.0,970.0,2033597855
0,10,1,0.95,1.0,0.0107421875,0.001089943627165221,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.001089943627165221,1021.0,inf,2033597855
0,10,1,0.8,1.0,0.0107421875,0.0010899436271652214,943.0,875.0,2033597855
0,10,1,0.85,1.0,0.0107421875,0.0010899436271652214,974.0,935.0,2033597855
0,10,1,0.9,1.0,0.0107421875,0.0010899436271652214,996.0,969.0,2033597855
0,10,1,0.95,1.0,0.0107421875,0.0010899436271652214,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.0010899436271652214,1021.0,inf,2033597855
0,10,1,0.8,1.0,0.0107421875,0.0008717483858349431,943.0,920.0,2033597855
0,10,1,0.85,1.0,0.0107421875,0.0008717483858349431,974.0,929.0,2033597855
0,10,1,0.9,1.0,0.0107421875,0.0008717483858349431,996.0,inf,2033597855
0,10,1,0.95,1.0,0.0107421875,0.0008717483858349431,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.0008717483858349431,1021.0,inf,2033597855
0,10,1,0.8,1.0,0.0107421875,0.000871748385834946,943.0,inf,2033597855
0,10,1,0.85,1.0,0.0107421875,0.000871748385834946,974.0,inf,2033597855
0,10,1,0.9,1.0,0.0107421875,0.000871748385834946,996.0,inf,2033597855
0,10,1,0.95,1.0,0.0107421875,0.000871748385834946,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.000871748385834946,1021.0,inf,2033597855
0,10,1,0.8,1.0,0.0107421875,0.0008717483858349466,943.0,894.0,2033597855
0,10,1,0.85,1.0,0.0107421875,0.0008717483858349466,974.0,953.0,2033597855
0,10,1,0.9,1.0,0.0107421875,0.0008717483858349466,996.0,inf,2033597855
0,10,1,0.95,1.0,0.0107421875,0.0008717483858349466,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.0008717483858349466,1021.0,inf,2033597855
0,10,1,0.8,1.0,0.0107421875,0.0008717483858349509,943.0,inf,2033597855
0,10,1,0.85,1.0,0.0107421875,0.0008717483858349509,974.0,inf,2033597855
0,10,1,0.9,1.0,0.0107421875,0.0008717483858349509,996.0,946.0,2033597855
0,10,1,0.95,1.0,0.0107421875,0.0008717483858349509,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.0008717483858349509,1021.0,inf,2033597855
0,10,1,0.8,1.0,0.0107421875,0.0008717483858349518,943.0,909.0,2033597855
0,10,1,0.85,1.0,0.0107421875,0.0008717483858349518,974.0,inf,2033597855
0,10,1,0.9,1.0,0.0107421875,0.0008717483858349518,996.0,977.0,2033597855
0,10,1,0.95,1.0,0.0107421875,0.0008717483858349518,1011.0,inf,2033597855
0,10,1,0.99,1.0,0.0107421875,0.0008717483858349518,1021.0,inf,2033597855
0,10,2,0.8,1.0,0.0107421875,0.0011618607925395034,997.0,inf,2625691161
0,10,2,0.85,1.0,0.0107421875,0.0011618607925395034,1006.0,924.0,2625691161
0,10,2,0.9,1.0,0.0107421875,0.0011618607925395034,1012.0,inf,2625691161
0,10,2,0.95,1.0,0.0107421875,0.0011618607925395034,1018.0,inf,2625691161
0,10,2,0.99,1.0,0.0107421875,0.0011618607925395034,1022.0,inf,2625691161
0,10,2,0.8,1.0,0.0107421875,0.001163227000301421,996.0,896.0,2625691161
0,10,2,0.85,1.0,0.0107421875,0.001163227000301421,1005.0,inf,2625691161
0,10,2,0.9,1.0,0.0107421875,0.001163227000301421,1012.0,967.0,2625691161
0,10,2,0.95,1.0,0.0107421875,0.001163227000301421,1018.0,inf,2625691161
0,10,2,0.99,1.0,0.0107421875,0.001163227000301421,1022.0,inf,2625691161
0,10,2,0.8,1.0,0.0107421875,0.001163227000301423,996.0,913.0,2625691161
0,10,2,0.85,1.0,0.0107421875,0.001163227000301423,1005.0,910.0,2625691161
0,10,2,0.9,1.0,0.0107421875,0.001163227000301423,1012.0,955.0,2625691161
0,10,2,0.95,1.0,0.0107421875,0.001163227000301423,1018.0,inf,2625691161
0,10,2,0.99,1.0,0.0107421875,0.001163227000301423,1022.0,inf,2625691161
0,10,2,0.8,1.0,0.0107421875,0.0011632270003014674,996.0,866.0,2625691161
0,10,2,0.85,1.0,0.0107421875,0.0011632270003014674,1005.0,inf,2625691161
0,10,2,0.9,1.0,0.0107421875,0.0011632270003014674,1012.0,inf,2625691161
0,10,2,0.95,1.0,0.0107421875,0.0011632270003014674,1018.0,inf,2625691161
0,10,2,0.99,1.0,0.0107421875,0.0011632270003014674,1022.0,inf,2625691161
0,10,2,0.8,1.0,0.0107421875,0.0011632270003014702,996.0,937.0,2625691161
0,10,2,0.85,1.0,0.0107421875,0.0011632270003014702,1005.0,939.0,2625691161
0,10,2,0.9,1.0,0.0107421875,0.0011632270003014702,1012.0,inf,2625691161
0,10,2,0.95,1.0,0.0107421875,0.0011632270003014702,1018.0,inf,2625691161
0,10,2,0.99,1.0,0.0107421875,0.0011632270003014702,1022.0,inf,2625691161
0,10,2,0.8,1.0,0.0107421875,0.0008184666640601084,997.0,inf,2625691161
0,10,2,0.85,1.0,0.0107421875,0.0008184666640601084,1006.0,940.0,2625691161
0,10,2,0.9,1.0,0.0107421875,0.0008184666640601084,1012.0,inf,2625691161
0,10,2,0.95,1.0,0.0107421875,0.0008184666640601084,1018.0,inf,2625691161
0,10,2,0.99,1.0,0.0107421875,0.0008184666640601084,1022.0,inf,2625691161
0,10,2,0.8,1.0,0.0107421875,0.0008184666640601089,997.0,887.0,2625691161
0,10,2,0.85,1.0,0.0107421875,0.0008184666640601089,1006.0,inf,2625691161
0,10,2,0.9,1.0,0.0107421875,0.0008184666640601089,1012.0,inf,2625691161
0,10,2,0.95,1.0,0.0107421875,0.0008184666640601089,1018.0,inf,2625691161
0,10,2,0.99,1.0,0.0107421875,0.0008184666640601089,1022.0,inf,2625691161
0,10,2,0.8,1.0,0.0107421875,0.0008184666640601216,997.0,919.0,2625691161
0,10,2,0.85,1.0,0.0107421875,0.0008184666640601216,1006.0,919.0,2625691161
0,10,2,0.9,1.0,0.0107421875,0.0008184666640601216,1012.0,inf,2625691161
0,10,2,0.95,1.0,0.0107421875,0.0008184666640601216,1018.0,inf,2625691161
0,10,2,0.99,1.0,0.0107421875,0.0008184666640601216,1022.0,inf,2625691161
0,10,2,0.8,1.0,0.0107421875,0.0008184666640601224,997.0,894.0,2625691161
0,10,2,0.85,1.0,0.0107421875,0.0008184666640601224,1006.0,956.0,2625691161
0,10,2,0.9,1.0,0.0107421875,0.0008184666640601224,1012.0,inf,2625691161
0,10,2,0.95,1.0,0.0107421875,0.0008184666640601224,1018.0,inf,2625691161
0,10,2,0.99,1.0,0.0107421875,0.0008184666640601224,1022.0,inf,2625691161
0,10,2,0.8,1.0,0.0107421875,0.0008193599159670823,998.0,977.0,2625691161
0,10,2,0.85,1.0,0.0107421875,0.0008193599159670823,1006.0,964.0,2625691161
0,10,2,0.9,1.0,0.0107421875,0.0008193599159670823,1012.0,964.0,2625691161
