Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
12,6,1,0.8,1.0,0.109375,0.01608020097989629,56.0,54.0,3496644580
12,6,1,0.85,1.0,0.109375,0.01608020097989629,58.0,57.0,3496644580
12,6,1,0.9,1.0,0.109375,0.01608020097989629,60.0,60.0,3496644580
12,6,1,0.95,1.0,0.109375,0.01608020097989629,62.0,62.0,3496644580
12,6,1,0.99,1.0,0.109375,0.01608020097989629,64.0,inf,3496644580
12,6,1,0.8,1.0,0.109375,0.016080200979896295,56.0,55.0,3496644580
12,6,1,0.85,1.0,0.109375,0.016080200979896295,58.0,59.0,3496644580
12,6,1,0.9,1.0,0.109375,0.016080200979896295,60.0,61.0,3496644580
12,6,1,0.95,1.0,0.109375,0.016080200979896295,62.0,inf,3496644580
12,6,1,0.99,1.0,0.109375,0.016080200979896295,64.0,inf,3496644580
12,6,1,0.8,1.0,0.109375,0.016080200979896295,56.0,59.0,3496644580
12,6,1,0.85,1.0,0.109375,0.016080200979896295,58.0,59.0,3496644580
12,6,1,0.9,1.0,0.109375,0.016080200979896295,60.0,63.0,3496644580
12,6,1,0.95,1.0,0.109375,0.016080200979896295,62.0,inf,3496644580
12,6,1,0.99,1.0,0.109375,0.016080200979896295,64.0,inf,3496644580
12,6,1,0.8,1.0,0.109375,0.01608020097989633,56.0,58.0,3496644580
12,6,1,0.85,1.0,0.109375,0.01608020097989633,58.0,58.0,3496644580
12,6,1,0.9,1.0,0.109375,0.01608020097989633,60.0,62.0,3496644580
12,6,1,0.95,1.0,0.109375,0.01608020097989633,62.0,63.0,3496644580
12,6,1,0.99,1.0,0.109375,0.01608020097989633,64.0,inf,3496644580
12,6,1,0.8,1.0,0.109375,0.016080200979896337,56.0,inf,3496644580
12,6,1,0.85,1.0,0.109375,0.016080200979896337,58.0,58.0,3496644580
12,6,1,0.9,1.0,0.109375,0.016080200979896337,60.0,60.0,3496644580
12,6,1,0.95,1.0,0.109375,0.016080200979896337,62.0,inf,3496644580
12,6,1,0.99,1.0,0.109375,0.016080200979896337,64.0,inf,3496644580
12,6,1,0.8,1.0,0.109375,0.015176949074517925,56.0,inf,3496644580
12,6,1,0.85,1.0,0.109375,0.015176949074517925,58.0,59.0,3496644580
