Hamiltonian_Index,Number_of_Sites,Max_Interactions,Ground_State_Density,Hamiltonian_Density,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,Seed
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,1,0.015625,0.01815578406653088,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,2,0.03125,0.7877013304169234,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,3,0.046875,0.9934595649471614,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,4,0.0625,0.9987873942958588,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,5,0.078125,0.9987910440952928,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,6,0.09375,0.9990211809035646,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,7,0.109375,0.9999771285214651,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,8,0.125,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,9,0.140625,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,10,0.15625,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,11,0.171875,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,12,0.1875,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,14,0.21875,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,16,0.25,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,18,0.28125,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,20,0.3125,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,22,0.34375,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,25,0.390625,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,28,0.4375,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,BARK,32,0.5,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,1,0.015625,0.01815578406653088,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,2,0.03125,0.023021121786871435,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,3,0.046875,0.7900615560053423,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,4,0.0625,0.9987873942958588,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,5,0.078125,0.999707039417554,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,6,0.09375,0.9999711345664165,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,7,0.109375,0.9999939179125328,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,8,0.125,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,9,0.140625,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,10,0.15625,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,11,0.171875,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,12,0.1875,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,14,0.21875,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,16,0.25,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,18,0.28125,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,20,0.3125,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,22,0.34375,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,25,0.390625,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,28,0.4375,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Simplified BARK,32,0.5,1.0,8.0,0.125,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,1,0.015625,0.01815578406653088,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,2,0.03125,0.01815578406653088,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,3,0.046875,0.5327596320257384,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,4,0.0625,0.9292175148715821,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,5,0.078125,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,6,0.09375,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,7,0.109375,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,8,0.125,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,9,0.140625,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,10,0.15625,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,11,0.171875,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,12,0.1875,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,14,0.21875,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,16,0.25,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,18,0.28125,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,20,0.3125,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,22,0.34375,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,25,0.390625,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,28,0.4375,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,SKQD,32,0.5,0.9987923742659284,4.333333333333333,0.06770833333333333,True,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,1,0.015625,0.7695455463503922,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,2,0.03125,0.9757662725089872,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,3,0.046875,0.993922056575518,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,4,0.0625,0.9987873942958586,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,5,0.078125,0.9997216825382116,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,6,0.09375,0.9999720505647608,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,7,0.109375,0.9999940931009882,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,8,0.125,0.9999999999999999,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,9,0.140625,0.9999999999999999,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,10,0.15625,0.9999999999999999,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,11,0.171875,0.9999999999999999,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,12,0.1875,0.9999999999999999,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,14,0.21875,0.9999999999999999,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,16,0.25,0.9999999999999999,32.0,0.5,False,2265324701
6,6,1,0.125,0.0625,0.01815578406653088,20,Ceiling,18,0.28125,0.9999999999999999,32.0,0.5,False,2265324701
