Hamiltonian_Index,Number_of_Sites,Max_Interactions,Ground_State_Density,Hamiltonian_Density,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,Seed
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,1,0.000244140625,0.04498814765688531,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,2,0.00048828125,0.5794541856562337,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,3,0.000732421875,0.6863732939266655,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,4,0.0009765625,0.6957662156733716,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,5,0.001220703125,0.6963238678203818,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,6,0.00146484375,0.7041919312713242,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,8,0.001953125,0.7100911248353771,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,11,0.002685546875,0.736113307150125,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,14,0.00341796875,0.7407398193123129,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,18,0.00439453125,0.7421566469639231,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,23,0.005615234375,0.7832527554462784,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,31,0.007568359375,0.7842801547041119,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,40,0.009765625,0.7848129072946692,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,52,0.0126953125,0.8496564594124292,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,67,0.016357421875,0.8567882777977189,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,87,0.021240234375,0.8570376826166364,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,114,0.02783203125,0.9006143377391119,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,148,0.0361328125,0.9052111380272567,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,192,0.046875,0.967156155621861,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,250,0.06103515625,0.9735522342387957,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,325,0.079345703125,0.9870697927930026,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,423,0.103271484375,0.9933902035002836,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,550,0.13427734375,0.997394306438837,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,715,0.174560546875,0.9993014269730371,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,931,0.227294921875,0.9994867602658657,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,1210,0.29541015625,0.9999652802907004,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,1575,0.384521484375,0.9999882692674713,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,BARK,2048,0.5,1.0000000000000004,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,1,0.000244140625,0.04498814765688531,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,2,0.00048828125,0.05401852145319949,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,3,0.000732421875,0.05439854871515794,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,4,0.0009765625,0.05653741353187961,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,5,0.001220703125,0.05656085588707041,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,6,0.00146484375,0.05722205458182108,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,8,0.001953125,0.06492806523524695,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,11,0.002685546875,0.15061223808411628,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,14,0.00341796875,0.7353292735627336,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,18,0.00439453125,0.7831654035913056,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,23,0.005615234375,0.8005396995372798,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,31,0.007568359375,0.8023655319923052,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,40,0.009765625,0.8486944246278375,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,52,0.0126953125,0.849486531287952,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,67,0.016357421875,0.8904430342660544,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,87,0.021240234375,0.8962469915227408,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,114,0.02783203125,0.9594765236190603,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,148,0.0361328125,0.960099222809173,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,192,0.046875,0.9631524005776122,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,250,0.06103515625,0.9644145178790893,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,325,0.079345703125,0.9648061249740946,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,423,0.103271484375,0.9648266176323423,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,550,0.13427734375,0.9653900191425833,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,715,0.174560546875,0.9723015559830571,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,931,0.227294921875,0.9879095702747233,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,1210,0.29541015625,0.9901909927866186,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,1575,0.384521484375,0.9998480323051585,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,Simplified BARK,2048,0.5,0.9999999999999996,2048.0,0.5,False,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,SKQD,1,0.000244140625,0.04498814765688531,853.3333333333334,0.20833333333333334,True,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,SKQD,2,0.00048828125,0.04498814765688531,853.3333333333334,0.20833333333333334,True,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,SKQD,3,0.000732421875,0.04498814765688531,853.3333333333334,0.20833333333333334,True,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,SKQD,4,0.0009765625,0.04498814765688531,853.3333333333334,0.20833333333333334,True,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,SKQD,5,0.001220703125,0.04498814765688531,853.3333333333334,0.20833333333333334,True,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,SKQD,6,0.00146484375,0.22683587352114323,853.3333333333334,0.20833333333333334,True,3858656838
5,12,2,0.125244140625,0.003173828125,0.04498814765688531,3154,SKQD,8,0.001953125,0.4327235388450848,853.3333333333334,0.20833333333333334,True,3858656838
