Hamiltonian_Index,Number_of_Sites,Max_Interactions,Ground_State_Density,Hamiltonian_Density,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,Seed
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,1,0.000244140625,0.058545817298946076,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,2,0.00048828125,0.5860664597069138,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,3,0.000732421875,0.9100976520206019,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,4,0.0009765625,0.912712031866716,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,5,0.001220703125,0.9270680347215645,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,6,0.00146484375,0.9289545437815039,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,8,0.001953125,0.9292799374076899,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,11,0.002685546875,0.9294277096769693,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,14,0.00341796875,0.9296894921926341,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,18,0.00439453125,0.9344071526957324,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,23,0.005615234375,0.9344491929442005,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,31,0.007568359375,0.9571468596325998,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,40,0.009765625,0.9697172650634759,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,52,0.0126953125,0.9704246409048838,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,67,0.016357421875,0.9704821389696384,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,87,0.021240234375,0.9709500807810574,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,114,0.02783203125,0.9717181778153144,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,148,0.0361328125,0.9846240846672525,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,192,0.046875,0.9989169271524008,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,250,0.06103515625,0.99911484548139,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,325,0.079345703125,0.9998406706381359,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,423,0.103271484375,0.99988324742701,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,550,0.13427734375,0.9999016836235193,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,715,0.174560546875,0.9999084848285293,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,931,0.227294921875,0.9999999757888894,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,1210,0.29541015625,1.0000000000000009,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,1575,0.384521484375,1.0000000000000009,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,BARK,2048,0.5,1.0000000000000009,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,Simplified BARK,1,0.000244140625,0.058545817298946076,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,Simplified BARK,2,0.00048828125,0.5860664597069138,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,Simplified BARK,3,0.000732421875,0.5971346555167978,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,Simplified BARK,4,0.0009765625,0.59820954322202,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,Simplified BARK,5,0.001220703125,0.9228771323126496,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,Simplified BARK,6,0.00146484375,0.9289545437815039,1024.0,0.25,True,1086661464
2,12,2,0.046142578125,0.003173828125,0.058545817298946076,2723,Simplified BARK,8,0.001953125,0.9374842016032775,1024.0,0.25,True,1086661464
