Hamiltonian_Index,Number_of_Sites,Max_Interactions,Ground_State_Density,Hamiltonian_Density,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,Seed
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,1,0.015625,0.023328710542630776,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,2,0.03125,0.954492897555288,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,3,0.046875,0.9933089781825912,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,4,0.0625,0.9943491984510056,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,5,0.078125,0.9943530812546126,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,6,0.09375,0.9945381981089075,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,7,0.109375,0.9998636586088743,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,8,0.125,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,9,0.140625,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,10,0.15625,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,11,0.171875,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,12,0.1875,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,14,0.21875,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,16,0.25,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,18,0.28125,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,20,0.3125,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,22,0.34375,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,25,0.390625,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,28,0.4375,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,BARK,32,0.5,1.0000000000000004,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,1,0.015625,0.023328710542630776,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,2,0.03125,0.02430283628969254,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,3,0.046875,0.030541811513976124,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,4,0.0625,0.9943491984510056,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,5,0.078125,0.9945327656444496,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,6,0.09375,0.9998585036844639,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,7,0.109375,0.9998636586088738,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,8,0.125,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,9,0.140625,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,10,0.15625,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,11,0.171875,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,12,0.1875,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,14,0.21875,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,16,0.25,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,18,0.28125,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,20,0.3125,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,22,0.34375,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,25,0.390625,1.0,8.0,0.125,True,1118658771
5,6,1,0.125,0.0625,0.023328710542630776,55,Simplified BARK,28,0.4375,1.0,8.0,0.125,True,1118658771
