Hamiltonian_Index,Number_of_Sites,Max_Interactions,Ground_State_Density,Hamiltonian_Density,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,Seed
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,1,0.015625,0.006309609931678179,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,2,0.03125,0.9781673251778131,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,3,0.046875,0.998144890248071,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,4,0.0625,0.9982781093216586,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,5,0.078125,0.9982782290765391,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,6,0.09375,0.9983066384945446,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,7,0.109375,0.9999889586842603,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,8,0.125,1.0000000000000004,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,9,0.140625,1.0000000000000004,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,10,0.15625,1.0000000000000004,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,11,0.171875,1.0000000000000004,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,12,0.1875,1.0000000000000004,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,14,0.21875,1.0000000000000004,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,16,0.25,1.0000000000000004,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,18,0.28125,1.0000000000000004,8.0,0.125,True,1367442668
2,6,1,0.109375,0.0625,0.006309609931678179,47,BARK,20,0.3125,1.0000000000000004,8.0,0.125,True,1367442668
