Hamiltonian_Index,Number_of_Sites,Max_Interactions,Ground_State_Density,Hamiltonian_Density,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,Seed
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,1,0.000244140625,0.06267915413389755,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,2,0.00048828125,0.7433355865578295,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,3,0.000732421875,0.8285938452204026,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,4,0.0009765625,0.837947392804166,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,5,0.001220703125,0.8383117226893976,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,6,0.00146484375,0.8444880037408693,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,8,0.001953125,0.9086041337423489,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,11,0.002685546875,0.926035179216267,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,14,0.00341796875,0.9285500778241573,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,18,0.00439453125,0.9325015220109619,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,23,0.005615234375,0.9710013455860569,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,31,0.007568359375,0.9754549771256111,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,40,0.009765625,0.9963535339513764,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,52,0.0126953125,0.999395317580306,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,67,0.016357421875,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,87,0.021240234375,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,114,0.02783203125,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,148,0.0361328125,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,192,0.046875,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,250,0.06103515625,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,325,0.079345703125,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,423,0.103271484375,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,550,0.13427734375,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,715,0.174560546875,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,931,0.227294921875,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,1210,0.29541015625,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,1575,0.384521484375,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,BARK,2048,0.5,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,1,0.000244140625,0.06267915413389755,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,2,0.00048828125,0.7433355865578295,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,3,0.000732421875,0.7445779278595344,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,4,0.0009765625,0.7611325480374855,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,5,0.001220703125,0.7646446108574448,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,6,0.00146484375,0.8236925253380317,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,8,0.001953125,0.8253121680567481,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,11,0.002685546875,0.8309196059732811,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,14,0.00341796875,0.9278408091279093,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,18,0.00439453125,0.9327161677057826,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,23,0.005615234375,0.9689470663672386,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,31,0.007568359375,0.9753572526032452,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,40,0.009765625,0.9958923718265135,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,52,0.0126953125,0.9988755610848428,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,67,0.016357421875,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,87,0.021240234375,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,114,0.02783203125,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,148,0.0361328125,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,192,0.046875,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,250,0.06103515625,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,325,0.079345703125,1.0000000000000009,64.0,0.015625,True,1792393367
2,12,1,0.013916015625,0.001708984375,0.06267915413389755,513,Simplified BARK,423,0.103271484375,1.0000000000000009,64.0,0.015625,True,1792393367
