Hamiltonian_Index,Number_of_Sites,Max_Interactions,Ground_State_Density,Hamiltonian_Density,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,Seed
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,1,0.015625,0.013718996543333608,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,2,0.03125,0.5258392644219549,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,3,0.046875,0.986529828011764,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,4,0.0625,0.9997432181020993,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,5,0.078125,0.9997442926716202,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,6,0.09375,0.9998383181005447,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,7,0.109375,0.9999956280281012,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,8,0.125,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,9,0.140625,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,10,0.15625,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,11,0.171875,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,12,0.1875,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,14,0.21875,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,16,0.25,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,18,0.28125,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,20,0.3125,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,22,0.34375,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,25,0.390625,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,28,0.4375,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,BARK,32,0.5,0.9999999999999982,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,1,0.015625,0.013718996543333608,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,2,0.03125,0.026083015631099882,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,3,0.046875,0.4798069958978323,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,4,0.0625,0.9997432181020998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,5,0.078125,0.9998329708283367,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,6,0.09375,0.9999914827555898,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,7,0.109375,0.9999956280281014,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,8,0.125,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,9,0.140625,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,10,0.15625,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,11,0.171875,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,12,0.1875,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,14,0.21875,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,16,0.25,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,18,0.28125,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,20,0.3125,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,22,0.34375,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,25,0.390625,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,28,0.4375,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Simplified BARK,32,0.5,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,1,0.015625,0.013718996543333606,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,2,0.03125,0.013718996543333606,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,3,0.046875,0.35883551200597336,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,4,0.0625,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,5,0.078125,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,6,0.09375,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,7,0.109375,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,8,0.125,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,9,0.140625,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,10,0.15625,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,11,0.171875,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,12,0.1875,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,14,0.21875,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,16,0.25,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,18,0.28125,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,20,0.3125,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,22,0.34375,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,25,0.390625,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,28,0.4375,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,SKQD,32,0.5,0.8436267353138304,3.6666666666666665,0.057291666666666664,True,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,1,0.015625,0.5121202678786213,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,2,0.03125,0.9736602024709995,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,3,0.046875,0.9873791990143331,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,4,0.0625,0.9997432181020994,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,5,0.078125,0.9998747550927566,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,6,0.09375,0.9999933006334669,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,7,0.109375,0.9999968243282576,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,8,0.125,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,9,0.140625,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,10,0.15625,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,11,0.171875,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,12,0.1875,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,14,0.21875,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,16,0.25,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,18,0.28125,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,20,0.3125,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,22,0.34375,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,25,0.390625,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,28,0.4375,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.013718996543333608,55,Ceiling,32,0.5,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,1,0.015625,0.4615399345923782,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,2,0.03125,0.9736602024709993,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,3,0.046875,0.9865298280117643,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,4,0.0625,0.9997432181020991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,5,0.078125,0.99974429267162,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,6,0.09375,0.9998383181005449,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,7,0.109375,0.9999956280281012,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,8,0.125,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,9,0.140625,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,10,0.15625,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,11,0.171875,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,12,0.1875,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,14,0.21875,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,16,0.25,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,18,0.28125,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,20,0.3125,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,22,0.34375,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,25,0.390625,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,28,0.4375,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,BARK,32,0.5,0.9999999999999996,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,1,0.015625,0.4615399345923782,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,2,0.03125,0.9736602024709993,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,3,0.046875,0.9851642071328804,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,4,0.0625,0.9997432181020991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,5,0.078125,0.9998329708283367,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,6,0.09375,0.99999148275559,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,7,0.109375,0.9999956280281007,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,8,0.125,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,9,0.140625,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,10,0.15625,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,11,0.171875,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,12,0.1875,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,14,0.21875,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,16,0.25,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,18,0.28125,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,20,0.3125,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,22,0.34375,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,25,0.390625,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,28,0.4375,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Simplified BARK,32,0.5,0.9999999999999998,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,1,0.015625,0.46153993459237813,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,2,0.03125,0.9736602024709993,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,3,0.046875,0.9813295389122535,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,4,0.0625,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,5,0.078125,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,6,0.09375,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,7,0.109375,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,8,0.125,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,9,0.140625,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,10,0.15625,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,11,0.171875,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,12,0.1875,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,14,0.21875,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,16,0.25,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,18,0.28125,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,20,0.3125,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,22,0.34375,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,25,0.390625,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,28,0.4375,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,SKQD,32,0.5,0.9997432181020991,4.0,0.0625,True,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,1,0.015625,0.5121202678786213,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,2,0.03125,0.9736602024709995,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,3,0.046875,0.9873791990143331,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,4,0.0625,0.9997432181020994,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,5,0.078125,0.9998747550927566,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,6,0.09375,0.9999933006334669,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,7,0.109375,0.9999968243282576,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,8,0.125,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,9,0.140625,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,10,0.15625,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,11,0.171875,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,12,0.1875,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,14,0.21875,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,16,0.25,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,18,0.28125,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,20,0.3125,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,22,0.34375,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,25,0.390625,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,28,0.4375,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.4615399345923782,13,Ceiling,32,0.5,0.9999999999999997,32.0,0.5,False,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,1,0.015625,0.5121202678786213,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,2,0.03125,0.9736602024709993,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,3,0.046875,0.9851642071328809,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,4,0.0625,0.9997432181020991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,5,0.078125,0.9997444280089718,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,6,0.09375,0.9998519072966988,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,7,0.109375,0.9999960893630736,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,8,0.125,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,9,0.140625,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,10,0.15625,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,11,0.171875,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,12,0.1875,0.9999999999999991,8.0,0.125,True,697323038
9,6,1,0.125,0.0625,0.5121202678786213,47,BARK,14,0.21875,0.9999999999999991,8.0,0.125,True,697323038
