Hamiltonian_Index,Number_of_Sites,Max_Interactions,Ground_State_Density,Hamiltonian_Density,Overlap,Initial_State_Index,Algorithm,Budget,Budget_Fraction,Fidelity,Final_Pool_Size,Final_Pool_Fraction,Terminated_Early,Seed
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,1,0.000244140625,0.13565932114463408,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,2,0.00048828125,0.31664405064497597,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,3,0.000732421875,0.4709868280542788,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,4,0.0009765625,0.4887131864134451,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,5,0.001220703125,0.5218735651618049,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,6,0.00146484375,0.5605682795898882,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,8,0.001953125,0.5844474475413448,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,11,0.002685546875,0.7303461359382579,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,14,0.00341796875,0.8720343366641968,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,18,0.00439453125,0.890578756078037,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,23,0.005615234375,0.9037103084440652,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,31,0.007568359375,0.9282806884050846,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,40,0.009765625,0.92898686948936,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,52,0.0126953125,0.9297581776800271,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,67,0.016357421875,0.942187580349307,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,87,0.021240234375,0.965120276003603,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,114,0.02783203125,0.9703832105645246,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,148,0.0361328125,0.9867095951142835,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,192,0.046875,0.9877774226975939,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,250,0.06103515625,0.997081928355608,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,325,0.079345703125,0.9994907367385796,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,423,0.103271484375,0.9997898360559898,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,550,0.13427734375,0.999962698691567,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,715,0.174560546875,0.9999943118042154,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,931,0.227294921875,0.9999998097213258,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,1210,0.29541015625,0.9999999999999987,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,1575,0.384521484375,0.9999999999999987,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,BARK,2048,0.5,0.9999999999999987,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,1,0.000244140625,0.13565932114463408,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,2,0.00048828125,0.16318442063686273,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,3,0.000732421875,0.18172070985146227,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,4,0.0009765625,0.19315252617791295,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,5,0.001220703125,0.3085409323989986,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,6,0.00146484375,0.5605682795898881,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,8,0.001953125,0.5844474475413449,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,11,0.002685546875,0.6068752953564519,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,14,0.00341796875,0.6083885623772501,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,18,0.00439453125,0.7651516622666497,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,23,0.005615234375,0.9120770786745764,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,31,0.007568359375,0.927089636960449,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,40,0.009765625,0.9426372434934257,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,52,0.0126953125,0.9624213918172617,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,67,0.016357421875,0.9631621291839695,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,87,0.021240234375,0.9639866994995411,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,114,0.02783203125,0.9823836389888766,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,148,0.0361328125,0.9828887578428716,1024.0,0.25,True,2593492885
3,12,2,0.088623046875,0.0029296875,0.13565932114463408,2688,Simplified BARK,192,0.046875,0.9860478599638127,1024.0,0.25,True,2593492885
