Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Penalty_Strength,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
3,8,1,0.8,0.1,0.0625,0.01953125,0.0679792277599795,8.0,9.0,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,0.0679792277599795,8.0,9.0,2463859665
3,8,1,0.9,0.1,0.0625,0.01953125,0.0679792277599795,8.0,9.0,2463859665
3,8,1,0.95,0.1,0.0625,0.01953125,0.0679792277599795,12.0,12.0,2463859665
3,8,1,0.99,0.1,0.0625,0.01953125,0.0679792277599795,16.0,16.0,2463859665
3,8,1,0.8,0.1,0.0625,0.01953125,0.14941487027916228,7.0,8.0,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,0.14941487027916228,8.0,inf,2463859665
3,8,1,0.9,0.1,0.0625,0.01953125,0.14941487027916228,8.0,inf,2463859665
3,8,1,0.95,0.1,0.0625,0.01953125,0.14941487027916228,13.0,12.0,2463859665
3,8,1,0.99,0.1,0.0625,0.01953125,0.14941487027916228,15.0,16.0,2463859665
3,8,1,0.8,0.1,0.0625,0.01953125,0.1573903463317868,7.0,inf,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,0.1573903463317868,8.0,13.0,2463859665
3,8,1,0.9,0.1,0.0625,0.01953125,0.1573903463317868,8.0,13.0,2463859665
3,8,1,0.95,0.1,0.0625,0.01953125,0.1573903463317868,13.0,13.0,2463859665
3,8,1,0.99,0.1,0.0625,0.01953125,0.1573903463317868,15.0,16.0,2463859665
3,8,1,0.8,0.1,0.0625,0.01953125,0.17691430532686506,7.0,10.0,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,0.17691430532686506,8.0,11.0,2463859665
3,8,1,0.9,0.1,0.0625,0.01953125,0.17691430532686506,8.0,11.0,2463859665
3,8,1,0.95,0.1,0.0625,0.01953125,0.17691430532686506,12.0,13.0,2463859665
3,8,1,0.99,0.1,0.0625,0.01953125,0.17691430532686506,16.0,16.0,2463859665
3,8,1,0.8,0.1,0.0625,0.01953125,0.18635764789956122,7.0,7.0,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,0.18635764789956122,8.0,10.0,2463859665
3,8,1,0.9,0.1,0.0625,0.01953125,0.18635764789956122,8.0,10.0,2463859665
3,8,1,0.95,0.1,0.0625,0.01953125,0.18635764789956122,12.0,13.0,2463859665
3,8,1,0.99,0.1,0.0625,0.01953125,0.18635764789956122,16.0,16.0,2463859665
3,8,1,0.8,0.1,0.0625,0.01953125,1.0182701870957749e-72,inf,inf,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,1.0182701870957749e-72,inf,inf,2463859665
3,8,1,0.9,0.1,0.0625,0.01953125,1.0182701870957749e-72,inf,inf,2463859665
3,8,1,0.95,0.1,0.0625,0.01953125,1.0182701870957749e-72,inf,inf,2463859665
3,8,1,0.99,0.1,0.0625,0.01953125,1.0182701870957749e-72,inf,inf,2463859665
3,8,1,0.8,0.1,0.0625,0.01953125,4.334556773694675e-64,inf,inf,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,4.334556773694675e-64,inf,inf,2463859665
3,8,1,0.9,0.1,0.0625,0.01953125,4.334556773694675e-64,inf,inf,2463859665
3,8,1,0.95,0.1,0.0625,0.01953125,4.334556773694675e-64,inf,inf,2463859665
3,8,1,0.99,0.1,0.0625,0.01953125,4.334556773694675e-64,inf,inf,2463859665
3,8,1,0.8,0.1,0.0625,0.01953125,9.609856399147764e-60,inf,inf,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,9.609856399147764e-60,inf,inf,2463859665
3,8,1,0.9,0.1,0.0625,0.01953125,9.609856399147764e-60,inf,inf,2463859665
3,8,1,0.95,0.1,0.0625,0.01953125,9.609856399147764e-60,inf,inf,2463859665
3,8,1,0.99,0.1,0.0625,0.01953125,9.609856399147764e-60,inf,inf,2463859665
3,8,1,0.8,0.1,0.0625,0.01953125,2.6040037269635943e-59,inf,inf,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,2.6040037269635943e-59,inf,inf,2463859665
3,8,1,0.9,0.1,0.0625,0.01953125,2.6040037269635943e-59,inf,inf,2463859665
3,8,1,0.95,0.1,0.0625,0.01953125,2.6040037269635943e-59,inf,inf,2463859665
3,8,1,0.99,0.1,0.0625,0.01953125,2.6040037269635943e-59,inf,inf,2463859665
3,8,1,0.8,0.1,0.0625,0.01953125,2.6276441298126316e-59,inf,inf,2463859665
3,8,1,0.85,0.1,0.0625,0.01953125,2.6276441298126316e-59,inf,inf,2463859665
