Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Penalty_Strength,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
2,6,1,0.8,0.0,0.125,0.046875,0.12499999999999997,7.0,inf,1367442668
2,6,1,0.85,0.0,0.125,0.046875,0.12499999999999997,8.0,8.0,1367442668
2,6,1,0.9,0.0,0.125,0.046875,0.12499999999999997,8.0,8.0,1367442668
2,6,1,0.95,0.0,0.125,0.046875,0.12499999999999997,8.0,8.0,1367442668
2,6,1,0.99,0.0,0.125,0.046875,0.12499999999999997,8.0,8.0,1367442668
2,6,1,0.8,0.0,0.125,0.046875,0.12500000000000006,7.0,7.0,1367442668
2,6,1,0.85,0.0,0.125,0.046875,0.12500000000000006,8.0,8.0,1367442668
2,6,1,0.9,0.0,0.125,0.046875,0.12500000000000006,8.0,8.0,1367442668
2,6,1,0.95,0.0,0.125,0.046875,0.12500000000000006,8.0,8.0,1367442668
2,6,1,0.99,0.0,0.125,0.046875,0.12500000000000006,8.0,8.0,1367442668
2,6,1,0.8,0.0,0.125,0.046875,0.12500000000000008,7.0,8.0,1367442668
2,6,1,0.85,0.0,0.125,0.046875,0.12500000000000008,8.0,inf,1367442668
2,6,1,0.9,0.0,0.125,0.046875,0.12500000000000008,8.0,inf,1367442668
2,6,1,0.95,0.0,0.125,0.046875,0.12500000000000008,8.0,inf,1367442668
2,6,1,0.99,0.0,0.125,0.046875,0.12500000000000008,8.0,inf,1367442668
2,6,1,0.8,0.0,0.125,0.046875,0.12500000000000014,7.0,7.0,1367442668
2,6,1,0.85,0.0,0.125,0.046875,0.12500000000000014,8.0,inf,1367442668
2,6,1,0.9,0.0,0.125,0.046875,0.12500000000000014,8.0,inf,1367442668
2,6,1,0.95,0.0,0.125,0.046875,0.12500000000000014,8.0,inf,1367442668
2,6,1,0.99,0.0,0.125,0.046875,0.12500000000000014,8.0,inf,1367442668
2,6,1,0.8,0.0,0.125,0.046875,0.12500000000000014,7.0,inf,1367442668
2,6,1,0.85,0.0,0.125,0.046875,0.12500000000000014,8.0,8.0,1367442668
2,6,1,0.9,0.0,0.125,0.046875,0.12500000000000014,8.0,8.0,1367442668
2,6,1,0.95,0.0,0.125,0.046875,0.12500000000000014,8.0,8.0,1367442668
2,6,1,0.99,0.0,0.125,0.046875,0.12500000000000014,8.0,8.0,1367442668
2,6,1,0.8,0.0,0.125,0.046875,6.755465863058892e-71,inf,inf,1367442668
2,6,1,0.85,0.0,0.125,0.046875,6.755465863058892e-71,inf,inf,1367442668
2,6,1,0.9,0.0,0.125,0.046875,6.755465863058892e-71,inf,inf,1367442668
2,6,1,0.95,0.0,0.125,0.046875,6.755465863058892e-71,inf,inf,1367442668
2,6,1,0.99,0.0,0.125,0.046875,6.755465863058892e-71,inf,inf,1367442668
2,6,1,0.8,0.0,0.125,0.046875,1.2477769490912486e-64,inf,inf,1367442668
2,6,1,0.85,0.0,0.125,0.046875,1.2477769490912486e-64,inf,inf,1367442668
2,6,1,0.9,0.0,0.125,0.046875,1.2477769490912486e-64,inf,inf,1367442668
2,6,1,0.95,0.0,0.125,0.046875,1.2477769490912486e-64,inf,inf,1367442668
2,6,1,0.99,0.0,0.125,0.046875,1.2477769490912486e-64,inf,inf,1367442668
2,6,1,0.8,0.0,0.125,0.046875,1.5192908393215678e-64,inf,inf,1367442668
2,6,1,0.85,0.0,0.125,0.046875,1.5192908393215678e-64,inf,inf,1367442668
