Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Penalty_Strength,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
3,6,1,0.8,0.0,0.125,0.046875,0.12499999999999982,7.0,7.0,2866869562
3,6,1,0.85,0.0,0.125,0.046875,0.12499999999999982,8.0,8.0,2866869562
3,6,1,0.9,0.0,0.125,0.046875,0.12499999999999982,8.0,8.0,2866869562
3,6,1,0.95,0.0,0.125,0.046875,0.12499999999999982,8.0,8.0,2866869562
3,6,1,0.99,0.0,0.125,0.046875,0.12499999999999982,8.0,8.0,2866869562
3,6,1,0.8,0.0,0.125,0.046875,0.12500000000000017,7.0,7.0,2866869562
3,6,1,0.85,0.0,0.125,0.046875,0.12500000000000017,8.0,inf,2866869562
3,6,1,0.9,0.0,0.125,0.046875,0.12500000000000017,8.0,inf,2866869562
3,6,1,0.95,0.0,0.125,0.046875,0.12500000000000017,8.0,inf,2866869562
3,6,1,0.99,0.0,0.125,0.046875,0.12500000000000017,8.0,inf,2866869562
3,6,1,0.8,0.0,0.125,0.046875,0.12500000000000022,7.0,7.0,2866869562
3,6,1,0.85,0.0,0.125,0.046875,0.12500000000000022,8.0,8.0,2866869562
3,6,1,0.9,0.0,0.125,0.046875,0.12500000000000022,8.0,8.0,2866869562
3,6,1,0.95,0.0,0.125,0.046875,0.12500000000000022,8.0,8.0,2866869562
3,6,1,0.99,0.0,0.125,0.046875,0.12500000000000022,8.0,8.0,2866869562
3,6,1,0.8,0.0,0.125,0.046875,0.1250000000000005,7.0,inf,2866869562
3,6,1,0.85,0.0,0.125,0.046875,0.1250000000000005,8.0,8.0,2866869562
3,6,1,0.9,0.0,0.125,0.046875,0.1250000000000005,8.0,8.0,2866869562
3,6,1,0.95,0.0,0.125,0.046875,0.1250000000000005,8.0,8.0,2866869562
3,6,1,0.99,0.0,0.125,0.046875,0.1250000000000005,8.0,8.0,2866869562
3,6,1,0.8,0.0,0.125,0.046875,0.12500000000000056,7.0,8.0,2866869562
3,6,1,0.85,0.0,0.125,0.046875,0.12500000000000056,8.0,8.0,2866869562
3,6,1,0.9,0.0,0.125,0.046875,0.12500000000000056,8.0,8.0,2866869562
3,6,1,0.95,0.0,0.125,0.046875,0.12500000000000056,8.0,8.0,2866869562
3,6,1,0.99,0.0,0.125,0.046875,0.12500000000000056,8.0,8.0,2866869562
3,6,1,0.8,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.85,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.9,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.95,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.99,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.8,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.85,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.9,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.95,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.99,0.0,0.125,0.046875,0.0,inf,inf,2866869562
3,6,1,0.8,0.0,0.125,0.046875,1.0067189165846143e-37,inf,inf,2866869562
3,6,1,0.85,0.0,0.125,0.046875,1.0067189165846143e-37,inf,inf,2866869562
3,6,1,0.9,0.0,0.125,0.046875,1.0067189165846143e-37,inf,inf,2866869562
3,6,1,0.95,0.0,0.125,0.046875,1.0067189165846143e-37,inf,inf,2866869562
3,6,1,0.99,0.0,0.125,0.046875,1.0067189165846143e-37,inf,inf,2866869562
3,6,1,0.8,0.0,0.125,0.046875,2.1891528576792425e-37,inf,inf,2866869562
3,6,1,0.85,0.0,0.125,0.046875,2.1891528576792425e-37,inf,inf,2866869562
3,6,1,0.9,0.0,0.125,0.046875,2.1891528576792425e-37,inf,inf,2866869562
3,6,1,0.95,0.0,0.125,0.046875,2.1891528576792425e-37,inf,inf,2866869562
3,6,1,0.99,0.0,0.125,0.046875,2.1891528576792425e-37,inf,inf,2866869562
3,6,1,0.8,0.0,0.125,0.046875,5.373770104398841e-37,inf,inf,2866869562
3,6,1,0.85,0.0,0.125,0.046875,5.373770104398841e-37,inf,inf,2866869562
3,6,1,0.9,0.0,0.125,0.046875,5.373770104398841e-37,inf,inf,2866869562
3,6,1,0.95,0.0,0.125,0.046875,5.373770104398841e-37,inf,inf,2866869562
3,6,1,0.99,0.0,0.125,0.046875,5.373770104398841e-37,inf,inf,2866869562
6,6,1,0.8,0.3,0.125,0.0625,0.05497074103942741,7.0,8.0,2265324701
6,6,1,0.85,0.3,0.125,0.0625,0.05497074103942741,7.0,8.0,2265324701
6,6,1,0.9,0.3,0.125,0.0625,0.05497074103942741,7.0,8.0,2265324701
6,6,1,0.95,0.3,0.125,0.0625,0.05497074103942741,7.0,8.0,2265324701
6,6,1,0.99,0.3,0.125,0.0625,0.05497074103942741,8.0,8.0,2265324701
6,6,1,0.8,0.3,0.125,0.0625,0.13809819619922278,4.0,6.0,2265324701
6,6,1,0.85,0.3,0.125,0.0625,0.13809819619922278,5.0,6.0,2265324701
6,6,1,0.9,0.3,0.125,0.0625,0.13809819619922278,6.0,7.0,2265324701
6,6,1,0.95,0.3,0.125,0.0625,0.13809819619922278,7.0,inf,2265324701
6,6,1,0.99,0.3,0.125,0.0625,0.13809819619922278,8.0,8.0,2265324701
6,6,1,0.8,0.3,0.125,0.0625,0.1967522529316339,4.0,inf,2265324701
6,6,1,0.85,0.3,0.125,0.0625,0.1967522529316339,5.0,5.0,2265324701
6,6,1,0.9,0.3,0.125,0.0625,0.1967522529316339,6.0,7.0,2265324701
6,6,1,0.95,0.3,0.125,0.0625,0.1967522529316339,7.0,8.0,2265324701
6,6,1,0.99,0.3,0.125,0.0625,0.1967522529316339,8.0,8.0,2265324701
6,6,1,0.8,0.3,0.125,0.0625,0.21041297908741152,4.0,5.0,2265324701
6,6,1,0.85,0.3,0.125,0.0625,0.21041297908741152,5.0,5.0,2265324701
6,6,1,0.9,0.3,0.125,0.0625,0.21041297908741152,7.0,7.0,2265324701
6,6,1,0.95,0.3,0.125,0.0625,0.21041297908741152,7.0,7.0,2265324701
6,6,1,0.99,0.3,0.125,0.0625,0.21041297908741152,8.0,inf,2265324701
6,6,1,0.8,0.3,0.125,0.0625,0.29978108926044017,4.0,inf,2265324701
6,6,1,0.85,0.3,0.125,0.0625,0.29978108926044017,5.0,inf,2265324701
6,6,1,0.9,0.3,0.125,0.0625,0.29978108926044017,6.0,8.0,2265324701
6,6,1,0.95,0.3,0.125,0.0625,0.29978108926044017,7.0,7.0,2265324701
6,6,1,0.99,0.3,0.125,0.0625,0.29978108926044017,8.0,inf,2265324701
6,6,1,0.8,0.3,0.125,0.0625,0.0,inf,inf,2265324701
6,6,1,0.85,0.3,0.125,0.0625,0.0,inf,inf,2265324701
6,6,1,0.9,0.3,0.125,0.0625,0.0,inf,inf,2265324701
6,6,1,0.95,0.3,0.125,0.0625,0.0,inf,inf,2265324701
6,6,1,0.99,0.3,0.125,0.0625,0.0,inf,inf,2265324701
6,6,1,0.8,0.3,0.125,0.0625,9.842568429000761e-47,inf,inf,2265324701
6,6,1,0.85,0.3,0.125,0.0625,9.842568429000761e-47,inf,inf,2265324701
6,6,1,0.9,0.3,0.125,0.0625,9.842568429000761e-47,inf,inf,2265324701
6,6,1,0.95,0.3,0.125,0.0625,9.842568429000761e-47,inf,inf,2265324701
6,6,1,0.99,0.3,0.125,0.0625,9.842568429000761e-47,inf,inf,2265324701
6,6,1,0.8,0.3,0.125,0.0625,1.988202869724538e-46,inf,inf,2265324701
6,6,1,0.85,0.3,0.125,0.0625,1.988202869724538e-46,inf,inf,2265324701
6,6,1,0.9,0.3,0.125,0.0625,1.988202869724538e-46,inf,inf,2265324701
6,6,1,0.95,0.3,0.125,0.0625,1.988202869724538e-46,inf,inf,2265324701
6,6,1,0.99,0.3,0.125,0.0625,1.988202869724538e-46,inf,inf,2265324701
6,6,1,0.8,0.3,0.125,0.0625,1.3974419620430034e-45,inf,inf,2265324701
6,6,1,0.85,0.3,0.125,0.0625,1.3974419620430034e-45,inf,inf,2265324701
6,6,1,0.9,0.3,0.125,0.0625,1.3974419620430034e-45,inf,inf,2265324701
6,6,1,0.95,0.3,0.125,0.0625,1.3974419620430034e-45,inf,inf,2265324701
6,6,1,0.99,0.3,0.125,0.0625,1.3974419620430034e-45,inf,inf,2265324701
6,6,1,0.8,0.3,0.125,0.0625,2.836021363624854e-45,inf,inf,2265324701
6,6,1,0.85,0.3,0.125,0.0625,2.836021363624854e-45,inf,inf,2265324701
6,6,1,0.9,0.3,0.125,0.0625,2.836021363624854e-45,inf,inf,2265324701
6,6,1,0.95,0.3,0.125,0.0625,2.836021363624854e-45,inf,inf,2265324701
6,6,1,0.99,0.3,0.125,0.0625,2.836021363624854e-45,inf,inf,2265324701
9,6,1,0.8,5.0,0.078125,0.0625,3.2465833199271975e-06,3.0,inf,697323038
9,6,1,0.85,5.0,0.078125,0.0625,3.2465833199271975e-06,3.0,inf,697323038
9,6,1,0.9,5.0,0.078125,0.0625,3.2465833199271975e-06,3.0,inf,697323038
9,6,1,0.95,5.0,0.078125,0.0625,3.2465833199271975e-06,3.0,inf,697323038
9,6,1,0.99,5.0,0.078125,0.0625,3.2465833199271975e-06,3.0,inf,697323038
9,6,1,0.8,5.0,0.078125,0.0625,1.0237723239234798e-05,2.0,inf,697323038
9,6,1,0.85,5.0,0.078125,0.0625,1.0237723239234798e-05,2.0,inf,697323038
