Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Penalty_Strength,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
2,6,1,0.8,0.3,0.125,0.0625,0.12046528135001487,7.0,8.0,1367442668
2,6,1,0.85,0.3,0.125,0.0625,0.12046528135001487,8.0,8.0,1367442668
2,6,1,0.9,0.3,0.125,0.0625,0.12046528135001487,8.0,8.0,1367442668
2,6,1,0.95,0.3,0.125,0.0625,0.12046528135001487,8.0,8.0,1367442668
2,6,1,0.99,0.3,0.125,0.0625,0.12046528135001487,8.0,8.0,1367442668
2,6,1,0.8,0.3,0.125,0.0625,0.1268258033453226,7.0,inf,1367442668
2,6,1,0.85,0.3,0.125,0.0625,0.1268258033453226,7.0,inf,1367442668
2,6,1,0.9,0.3,0.125,0.0625,0.1268258033453226,8.0,8.0,1367442668
2,6,1,0.95,0.3,0.125,0.0625,0.1268258033453226,8.0,8.0,1367442668
2,6,1,0.99,0.3,0.125,0.0625,0.1268258033453226,8.0,8.0,1367442668
2,6,1,0.8,0.3,0.125,0.0625,0.13570670010566743,7.0,8.0,1367442668
2,6,1,0.85,0.3,0.125,0.0625,0.13570670010566743,7.0,7.0,1367442668
2,6,1,0.9,0.3,0.125,0.0625,0.13570670010566743,8.0,8.0,1367442668
2,6,1,0.95,0.3,0.125,0.0625,0.13570670010566743,8.0,8.0,1367442668
2,6,1,0.99,0.3,0.125,0.0625,0.13570670010566743,8.0,8.0,1367442668
2,6,1,0.8,0.3,0.125,0.0625,0.14105873380307782,7.0,8.0,1367442668
2,6,1,0.85,0.3,0.125,0.0625,0.14105873380307782,7.0,8.0,1367442668
2,6,1,0.9,0.3,0.125,0.0625,0.14105873380307782,8.0,8.0,1367442668
2,6,1,0.95,0.3,0.125,0.0625,0.14105873380307782,8.0,8.0,1367442668
2,6,1,0.99,0.3,0.125,0.0625,0.14105873380307782,8.0,8.0,1367442668
2,6,1,0.8,0.3,0.125,0.0625,0.15890566203784567,7.0,7.0,1367442668
2,6,1,0.85,0.3,0.125,0.0625,0.15890566203784567,7.0,7.0,1367442668
2,6,1,0.9,0.3,0.125,0.0625,0.15890566203784567,8.0,8.0,1367442668
2,6,1,0.95,0.3,0.125,0.0625,0.15890566203784567,8.0,8.0,1367442668
2,6,1,0.99,0.3,0.125,0.0625,0.15890566203784567,8.0,8.0,1367442668
2,6,1,0.8,0.3,0.125,0.0625,3.4971261474864733e-65,inf,inf,1367442668
2,6,1,0.85,0.3,0.125,0.0625,3.4971261474864733e-65,inf,inf,1367442668
2,6,1,0.9,0.3,0.125,0.0625,3.4971261474864733e-65,inf,inf,1367442668
2,6,1,0.95,0.3,0.125,0.0625,3.4971261474864733e-65,inf,inf,1367442668
2,6,1,0.99,0.3,0.125,0.0625,3.4971261474864733e-65,inf,inf,1367442668
2,6,1,0.8,0.3,0.125,0.0625,3.020315913480438e-63,inf,inf,1367442668
