Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Penalty_Strength,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
2,6,1,0.8,5.0,0.0625,0.0625,2.2477570282974265e-07,3.0,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,2.2477570282974265e-07,3.0,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,2.2477570282974265e-07,3.0,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,2.2477570282974265e-07,3.0,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,2.2477570282974265e-07,3.0,inf,1367442668
2,6,1,0.8,5.0,0.0625,0.0625,6.914131184859589e-05,2.0,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,6.914131184859589e-05,2.0,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,6.914131184859589e-05,2.0,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,6.914131184859589e-05,2.0,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,6.914131184859589e-05,2.0,inf,1367442668
2,6,1,0.8,5.0,0.0625,0.0625,0.0002626474332246364,2.0,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,0.0002626474332246364,2.0,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,0.0002626474332246364,2.0,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,0.0002626474332246364,2.0,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,0.0002626474332246364,2.0,inf,1367442668
2,6,1,0.8,5.0,0.0625,0.0625,0.0008547919834640526,2.0,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,0.0008547919834640526,2.0,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,0.0008547919834640526,2.0,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,0.0008547919834640526,2.0,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,0.0008547919834640526,2.0,inf,1367442668
2,6,1,0.8,5.0,0.0625,0.0625,0.9988131171271638,2.0,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,0.9988131171271638,2.0,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,0.9988131171271638,2.0,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,0.9988131171271638,2.0,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,0.9988131171271638,2.0,inf,1367442668
2,6,1,0.8,5.0,0.0625,0.0625,0.0,inf,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,0.0,inf,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,0.0,inf,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,0.0,inf,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,0.0,inf,inf,1367442668
2,6,1,0.8,5.0,0.0625,0.0625,5.717256332941698e-41,inf,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,5.717256332941698e-41,inf,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,5.717256332941698e-41,inf,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,5.717256332941698e-41,inf,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,5.717256332941698e-41,inf,inf,1367442668
2,6,1,0.8,5.0,0.0625,0.0625,6.32256823616238e-41,inf,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,6.32256823616238e-41,inf,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,6.32256823616238e-41,inf,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,6.32256823616238e-41,inf,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,6.32256823616238e-41,inf,inf,1367442668
2,6,1,0.8,5.0,0.0625,0.0625,7.471402590056275e-41,inf,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,7.471402590056275e-41,inf,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,7.471402590056275e-41,inf,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,7.471402590056275e-41,inf,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,7.471402590056275e-41,inf,inf,1367442668
2,6,1,0.8,5.0,0.0625,0.0625,3.71784673609815e-40,inf,inf,1367442668
2,6,1,0.85,5.0,0.0625,0.0625,3.71784673609815e-40,inf,inf,1367442668
2,6,1,0.9,5.0,0.0625,0.0625,3.71784673609815e-40,inf,inf,1367442668
2,6,1,0.95,5.0,0.0625,0.0625,3.71784673609815e-40,inf,inf,1367442668
2,6,1,0.99,5.0,0.0625,0.0625,3.71784673609815e-40,inf,inf,1367442668
6,6,1,0.8,0.0,0.125,0.046875,0.1249999999999999,7.0,7.0,2265324701
6,6,1,0.85,0.0,0.125,0.046875,0.1249999999999999,8.0,8.0,2265324701
6,6,1,0.9,0.0,0.125,0.046875,0.1249999999999999,8.0,8.0,2265324701
6,6,1,0.95,0.0,0.125,0.046875,0.1249999999999999,8.0,8.0,2265324701
6,6,1,0.99,0.0,0.125,0.046875,0.1249999999999999,8.0,8.0,2265324701
6,6,1,0.8,0.0,0.125,0.046875,0.12500000000000003,7.0,8.0,2265324701
