Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Penalty_Strength,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
1,8,1,0.8,10.0,0.01953125,0.01953125,1.975235407297957e-05,2.0,inf,2197963892
1,8,1,0.85,10.0,0.01953125,0.01953125,1.975235407297957e-05,2.0,inf,2197963892
1,8,1,0.9,10.0,0.01953125,0.01953125,1.975235407297957e-05,2.0,inf,2197963892
1,8,1,0.95,10.0,0.01953125,0.01953125,1.975235407297957e-05,2.0,inf,2197963892
1,8,1,0.99,10.0,0.01953125,0.01953125,1.975235407297957e-05,2.0,inf,2197963892
1,8,1,0.8,10.0,0.01953125,0.01953125,0.00038250664147897705,2.0,inf,2197963892
1,8,1,0.85,10.0,0.01953125,0.01953125,0.00038250664147897705,2.0,inf,2197963892
1,8,1,0.9,10.0,0.01953125,0.01953125,0.00038250664147897705,2.0,inf,2197963892
1,8,1,0.95,10.0,0.01953125,0.01953125,0.00038250664147897705,2.0,inf,2197963892
1,8,1,0.99,10.0,0.01953125,0.01953125,0.00038250664147897705,2.0,inf,2197963892
1,8,1,0.8,10.0,0.01953125,0.01953125,0.00044437653102004696,2.0,4.0,2197963892
1,8,1,0.85,10.0,0.01953125,0.01953125,0.00044437653102004696,2.0,4.0,2197963892
1,8,1,0.9,10.0,0.01953125,0.01953125,0.00044437653102004696,2.0,4.0,2197963892
1,8,1,0.95,10.0,0.01953125,0.01953125,0.00044437653102004696,2.0,4.0,2197963892
1,8,1,0.99,10.0,0.01953125,0.01953125,0.00044437653102004696,2.0,4.0,2197963892
1,8,1,0.8,10.0,0.01953125,0.01953125,0.0009774638946445419,2.0,inf,2197963892
1,8,1,0.85,10.0,0.01953125,0.01953125,0.0009774638946445419,2.0,inf,2197963892
1,8,1,0.9,10.0,0.01953125,0.01953125,0.0009774638946445419,2.0,inf,2197963892
1,8,1,0.95,10.0,0.01953125,0.01953125,0.0009774638946445419,2.0,inf,2197963892
1,8,1,0.99,10.0,0.01953125,0.01953125,0.0009774638946445419,2.0,inf,2197963892
1,8,1,0.8,10.0,0.01953125,0.01953125,0.9981748846733053,2.0,2.0,2197963892
1,8,1,0.85,10.0,0.01953125,0.01953125,0.9981748846733053,2.0,2.0,2197963892
1,8,1,0.9,10.0,0.01953125,0.01953125,0.9981748846733053,2.0,2.0,2197963892
1,8,1,0.95,10.0,0.01953125,0.01953125,0.9981748846733053,2.0,2.0,2197963892
1,8,1,0.99,10.0,0.01953125,0.01953125,0.9981748846733053,2.0,2.0,2197963892
