Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Penalty_Strength,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
2,8,1,0.8,1.0,0.0546875,0.01953125,0.011865564191708927,3.0,7.0,558157321
2,8,1,0.85,1.0,0.0546875,0.01953125,0.011865564191708927,3.0,7.0,558157321
2,8,1,0.9,1.0,0.0546875,0.01953125,0.011865564191708927,3.0,7.0,558157321
2,8,1,0.95,1.0,0.0546875,0.01953125,0.011865564191708927,4.0,7.0,558157321
2,8,1,0.99,1.0,0.0546875,0.01953125,0.011865564191708927,6.0,inf,558157321
2,8,1,0.8,1.0,0.0546875,0.01953125,0.017755485075170153,3.0,6.0,558157321
2,8,1,0.85,1.0,0.0546875,0.01953125,0.017755485075170153,3.0,6.0,558157321
2,8,1,0.9,1.0,0.0546875,0.01953125,0.017755485075170153,3.0,6.0,558157321
2,8,1,0.95,1.0,0.0546875,0.01953125,0.017755485075170153,3.0,6.0,558157321
2,8,1,0.99,1.0,0.0546875,0.01953125,0.017755485075170153,7.0,inf,558157321
2,8,1,0.8,1.0,0.0546875,0.01953125,0.02589922602611853,3.0,4.0,558157321
2,8,1,0.85,1.0,0.0546875,0.01953125,0.02589922602611853,3.0,4.0,558157321
2,8,1,0.9,1.0,0.0546875,0.01953125,0.02589922602611853,3.0,4.0,558157321
2,8,1,0.95,1.0,0.0546875,0.01953125,0.02589922602611853,3.0,4.0,558157321
2,8,1,0.99,1.0,0.0546875,0.01953125,0.02589922602611853,7.0,inf,558157321
2,8,1,0.8,1.0,0.0546875,0.01953125,0.2938099974719132,2.0,inf,558157321
2,8,1,0.85,1.0,0.0546875,0.01953125,0.2938099974719132,2.0,inf,558157321
2,8,1,0.9,1.0,0.0546875,0.01953125,0.2938099974719132,2.0,inf,558157321
2,8,1,0.95,1.0,0.0546875,0.01953125,0.2938099974719132,3.0,inf,558157321
2,8,1,0.99,1.0,0.0546875,0.01953125,0.2938099974719132,7.0,inf,558157321
2,8,1,0.8,1.0,0.0546875,0.01953125,0.6413054963349749,2.0,2.0,558157321
2,8,1,0.85,1.0,0.0546875,0.01953125,0.6413054963349749,2.0,2.0,558157321
2,8,1,0.9,1.0,0.0546875,0.01953125,0.6413054963349749,2.0,2.0,558157321
