Hamiltonian_Index,Number_of_Sites,Max_Interactions,Fidelity,Penalty_Strength,Ground_State_Density,Hamiltonian_Density,Overlap,BARK_Pool_Size,SKQD_Pool_Size,Seed
2,8,1,0.8,5.0,0.03125,0.01953125,9.190180365445436e-05,3.0,3.0,558157321
2,8,1,0.85,5.0,0.03125,0.01953125,9.190180365445436e-05,3.0,3.0,558157321
2,8,1,0.9,5.0,0.03125,0.01953125,9.190180365445436e-05,3.0,3.0,558157321
2,8,1,0.95,5.0,0.03125,0.01953125,9.190180365445436e-05,3.0,inf,558157321
2,8,1,0.99,5.0,0.03125,0.01953125,9.190180365445436e-05,3.0,inf,558157321
2,8,1,0.8,5.0,0.03125,0.01953125,0.001103839255676285,2.0,inf,558157321
2,8,1,0.85,5.0,0.03125,0.01953125,0.001103839255676285,2.0,inf,558157321
2,8,1,0.9,5.0,0.03125,0.01953125,0.001103839255676285,2.0,inf,558157321
2,8,1,0.95,5.0,0.03125,0.01953125,0.001103839255676285,3.0,inf,558157321
2,8,1,0.99,5.0,0.03125,0.01953125,0.001103839255676285,3.0,inf,558157321
2,8,1,0.8,5.0,0.03125,0.01953125,0.0016511054720955115,2.0,4.0,558157321
2,8,1,0.85,5.0,0.03125,0.01953125,0.0016511054720955115,2.0,4.0,558157321
2,8,1,0.9,5.0,0.03125,0.01953125,0.0016511054720955115,2.0,4.0,558157321
2,8,1,0.95,5.0,0.03125,0.01953125,0.0016511054720955115,3.0,inf,558157321
2,8,1,0.99,5.0,0.03125,0.01953125,0.0016511054720955115,3.0,inf,558157321
2,8,1,0.8,5.0,0.03125,0.01953125,0.05257216294305334,2.0,2.0,558157321
2,8,1,0.85,5.0,0.03125,0.01953125,0.05257216294305334,2.0,2.0,558157321
2,8,1,0.9,5.0,0.03125,0.01953125,0.05257216294305334,2.0,2.0,558157321
2,8,1,0.95,5.0,0.03125,0.01953125,0.05257216294305334,2.0,2.0,558157321
2,8,1,0.99,5.0,0.03125,0.01953125,0.05257216294305334,2.0,2.0,558157321
2,8,1,0.8,5.0,0.03125,0.01953125,0.9445101452148122,2.0,inf,558157321
2,8,1,0.85,5.0,0.03125,0.01953125,0.9445101452148122,2.0,inf,558157321
2,8,1,0.9,5.0,0.03125,0.01953125,0.9445101452148122,2.0,inf,558157321
2,8,1,0.95,5.0,0.03125,0.01953125,0.9445101452148122,2.0,inf,558157321
2,8,1,0.99,5.0,0.03125,0.01953125,0.9445101452148122,2.0,inf,558157321
2,8,1,0.8,5.0,0.03125,0.01953125,0.0,inf,inf,558157321
2,8,1,0.85,5.0,0.03125,0.01953125,0.0,inf,inf,558157321
2,8,1,0.9,5.0,0.03125,0.01953125,0.0,inf,inf,558157321
2,8,1,0.95,5.0,0.03125,0.01953125,0.0,inf,inf,558157321
2,8,1,0.99,5.0,0.03125,0.01953125,0.0,inf,inf,558157321
2,8,1,0.8,5.0,0.03125,0.01953125,0.0,inf,inf,558157321
2,8,1,0.85,5.0,0.03125,0.01953125,0.0,inf,inf,558157321
2,8,1,0.9,5.0,0.03125,0.01953125,0.0,inf,inf,558157321
2,8,1,0.95,5.0,0.03125,0.01953125,0.0,inf,inf,558157321
